ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
23,Munich,BMW Open,2026-04-17,ATP500,Outdoor,Clay,Quarterfinals,3,Molcan A.,Shapovalov D.,166.0,39.0,376.0,1120.0,6,4,6,4.0,,,,,,,2,0,Completed,2.2,1.67,,,2.2,1.8,2.12,1.7,2.36,1.72
23,Munich,BMW Open,2026-04-18,ATP500,Outdoor,Clay,Semifinals,3,Cobolli F.,Zverev A.,16.0,3.0,2320.0,5555.0,6,3,6,3.0,,,,,,,2,0,Completed,5,1.17,,,5.0,1.2,4.71,1.18,5.7,1.2
23,Munich,BMW Open,2026-04-18,ATP500,Outdoor,Clay,Semifinals,3,Shelton B.,Molcan A.,6.0,166.0,3900.0,376.0,6,3,6,4.0,,,,,,,2,0,Completed,1.44,2.75,,,1.44,3.5,1.36,3.07,1.44,3.2
23,Munich,BMW Open,2026-04-19,ATP500,Outdoor,Clay,The Final,3,Shelton B.,Cobolli F.,6.0,16.0,3900.0,2320.0,6,2,7,5.0,,,,,,,2,0,Completed,1.91,1.91,,,2.0,2.03,1.88,1.87,2.08,1.91
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Cilic M.,Bergs Z.,51.0,44.0,950.0,1060.0,4,6,6,3.0,6,4,,,,,2,1,Completed,2,1.8,,,2.0,1.91,1.94,1.84,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Nava E.,Brooksby J.,116.0,61.0,549.0,852.0,6,3,7,5.0,,,,,,,2,0,Completed,1.5,2.63,,,1.53,2.75,1.48,2.6,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Kopriva V.,Zhang Zh.,66.0,245.0,826.0,230.0,6,2,6,0.0,,,,,,,2,0,Completed,2,1.8,,,2.1,1.93,1.94,1.82,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Buse I.,Mannarino A.,58.0,46.0,864.0,1025.0,6,4,6,2.0,,,,,,,2,0,Completed,1.14,5.5,,,1.18,6.0,1.15,5.22,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Dzumhur D.,Bellucci M.,84.0,78.0,694.0,734.0,6,2,6,4.0,,,,,,,2,0,Completed,2,1.8,,,2.1,1.83,2.02,1.76,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Prizmic D.,Berrettini M.,87.0,92.0,670.0,650.0,6,3,6,4.0,,,,,,,2,0,Completed,2.5,1.53,,,2.5,1.73,2.21,1.64,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Muller A.,81.0,95.0,709.0,641.0,7,6,6,0.0,,,,,,,2,0,Completed,2.5,1.53,,,2.5,1.65,2.32,1.59,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Sonego L.,138.0,62.0,451.0,850.0,6,3,7,6.0,,,,,,,2,0,Completed,1.67,2.2,,,1.73,2.2,1.68,2.15,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Ofner S.,Basilashvili N.,83.0,120.0,698.0,516.0,7,6,7,6.0,,,,,,,2,0,Completed,1.57,2.38,,,1.62,2.4,1.56,2.37,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Tirante T.A.,Bautista Agut R.,75.0,93.0,765.0,649.0,6,2,6,4.0,,,,,,,2,0,Completed,1.44,2.75,,,1.57,2.75,1.49,2.57,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Moller E.,Cina F.,169.0,205.0,364.0,285.0,6,4,7,6.0,,,,,,,2,0,Completed,1.57,2.38,,,1.62,2.5,1.56,2.37,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,Faria J.,63.0,136.0,845.0,459.0,6,3,6,3.0,,,,,,,2,0,Completed,1.36,3.2,,,1.37,3.25,1.35,3.13,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Bonzi B.,Droguet T.,104.0,113.0,616.0,571.0,6,7,7,6.0,6,4,,,,,2,1,Completed,2.2,1.67,,,2.2,1.7,2.15,1.68,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Machac T.,Comesana F.,41.0,105.0,1080.0,610.0,3,6,7,6.0,6,3,,,,,2,1,Completed,1.4,3.0,,,1.46,3.0,1.41,2.81,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Jodar R.,De Jong J.,42.0,109.0,1080.0,588.0,2,6,7,5.0,6,4,,,,,2,1,Completed,1.17,5.0,,,1.17,5.5,1.15,5.1,,
24,Madrid,Mutua Madrid Open,2026-04-22,Masters 1000,Outdoor,Clay,1st Round,3,Tabilo A.,Royer V.,43.0,72.0,1068.0,794.0,6,2,6,4.0,,,,,,,2,0,Completed,1.3,3.5,,,1.36,3.5,1.33,3.28,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Atmane T.,Kecmanovic M.,47.0,65.0,983.0,835.0,6,4,7,5.0,,,,,,,2,0,Completed,2,1.8,,,2.1,1.85,1.99,1.79,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Carreno Busta P.,Fucsovics M.,94.0,54.0,646.0,887.0,4,6,7,6.0,6,2,,,,,2,1,Completed,1.8,2.0,,,1.91,2.0,1.82,1.95,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Blockx A.,Garin C.,69.0,85.0,814.0,679.0,4,6,7,5.0,7,5,,,,,2,1,Completed,1.67,2.2,,,1.67,2.38,1.61,2.27,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Giron M.,60.0,76.0,857.0,750.0,6,4,6,7.0,7,5,,,,,2,1,Completed,1.36,3.2,,,1.38,3.3,1.35,3.11,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Marozsan F.,Quinn E.,50.0,48.0,955.0,977.0,7,6,7,6.0,,,,,,,2,0,Completed,1.73,2.1,,,1.73,2.2,1.69,2.13,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Shevchenko A.,38.0,82.0,1135.0,704.0,6,4,6,1.0,,,,,,,2,0,Completed,1.44,2.75,,,1.47,2.85,1.43,2.74,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Navone M.,Borges N.,45.0,49.0,1055.0,970.0,6,3,6,4.0,,,,,,,2,0,Completed,1.53,2.5,,,1.56,2.7,1.5,2.54,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Damm M.,Popyrin A.,126.0,56.0,499.0,870.0,7,6,6,4.0,,,,,,,2,0,Completed,2.63,1.5,,,2.75,1.53,2.53,1.5,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Vallejo D.,Dimitrov G.,96.0,137.0,640.0,455.0,6,4,6,4.0,,,,,,,2,0,Completed,1.91,1.91,,,2.06,1.91,1.9,1.87,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Tsitsipas S.,Kypson P.,80.0,90.0,715.0,653.0,3,6,7,6.0,7,6,,,,,2,1,Completed,1.36,3.2,,,1.37,3.25,1.36,3.07,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Gaubas V.,Baez S.,124.0,64.0,503.0,840.0,7,5,6,1.0,,,,,,,2,0,Completed,3.2,1.36,,,3.25,1.4,3.06,1.36,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo J.M.,Altmaier D.,67.0,55.0,816.0,880.0,6,4,6,4.0,,,,,,,2,0,Completed,1.67,2.2,,,1.7,2.25,1.65,2.2,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Monfils G.,57.0,200.0,865.0,290.0,6,3,6,4.0,,,,,,,2,0,Completed,1.5,2.63,,,1.53,2.63,1.51,2.52,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Merida Aguilar D.,Trungelliti M.,102.0,77.0,632.0,737.0,6,4,1,6.0,7,6,,,,,2,1,Completed,1.67,2.2,,,1.7,2.3,1.64,2.21,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Walton A.,Landaluce M.,117.0,99.0,547.0,634.0,6,2,6,3.0,,,,,,,2,0,Completed,4.5,1.2,,,4.8,1.23,4.39,1.2,,
24,Madrid,Mutua Madrid Open,2026-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Budkov Kjaer N.,Opelka R.,140.0,70.0,451.0,803.0,5,3,,,,,,,,,0,0,Retired,1.91,1.91,,,2.15,1.91,1.96,1.81,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Michelsen A.,Struff J.L.,37.0,81.0,1200.0,709.0,6,2,6,1.0,,,,,,,2,0,Completed,2.1,1.73,,,2.2,1.73,2.15,1.68,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Griekspoor T.,Dzumhur D.,33.0,84.0,1340.0,694.0,6,3,6,4.0,,,,,,,2,0,Completed,1.53,2.5,,,1.55,2.63,1.52,2.5,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Hurkacz H.,9.0,63.0,3715.0,845.0,6,4,7,6.0,,,,,,,2,0,Completed,1.53,2.5,,,1.57,2.5,1.55,2.4,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Nava E.,Vacherot V.,116.0,17.0,549.0,2168.0,6,7,7,6.0,6,3,,,,,2,1,Completed,3.75,1.29,,,3.75,1.33,3.58,1.29,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Rinderknech A.,Lajovic D.,26.0,138.0,1716.0,451.0,6,3,6,2.0,,,,,,,2,0,Completed,1.57,2.38,,,1.6,2.43,1.57,2.37,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Moller E.,Diallo G.,169.0,36.0,364.0,1200.0,7,5,3,3.0,,,,,,,1,0,Retired,2.2,1.67,,,2.3,1.67,2.22,1.63,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Prizmic D.,Shelton B.,87.0,6.0,670.0,4070.0,6,4,6,7.0,7,6,,,,,2,1,Completed,2.75,1.44,,,2.8,1.5,2.67,1.46,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Lehecka J.,Tabilo A.,14.0,43.0,2540.0,1068.0,3,6,7,6.0,6,4,,,,,2,1,Completed,1.62,2.3,,,1.73,2.3,1.65,2.22,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Fils A.,Buse I.,25.0,58.0,1740.0,864.0,6,7,7,6.0,7,5,,,,,2,1,Completed,1.14,5.5,,,1.17,5.5,1.15,5.31,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Bonzi B.,1.0,104.0,13350.0,616.0,6,7,6,1.0,6,4,,,,,2,1,Completed,-,34.0,,,1.02,51.0,1.01,25.17,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Etcheverry T.,Ofner S.,29.0,83.0,1590.0,698.0,6,4,6,4.0,,,,,,,2,0,Completed,1.57,2.38,,,1.57,2.5,1.55,2.41,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Kopriva V.,Rublev A.,66.0,12.0,826.0,2630.0,6,3,6,4.0,,,,,,,2,0,Completed,3.5,1.3,,,3.75,1.3,3.51,1.29,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Norrie C.,Machac T.,23.0,41.0,1868.0,1080.0,6,2,6,7.0,7,6,,,,,2,1,Completed,2.2,1.67,,,2.2,1.73,2.15,1.67,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Jodar R.,De Minaur A.,42.0,8.0,1080.0,3845.0,6,3,6,1.0,,,,,,,2,0,Completed,2.1,1.73,,,2.1,1.83,2.02,1.77,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Fonseca J.,Cilic M.,31.0,51.0,1415.0,950.0,,,,,,,,,,,,,Walkover,1.25,4.0,,,1.25,4.2,1.24,3.96,,
24,Madrid,Mutua Madrid Open,2026-04-24,Masters 1000,Outdoor,Clay,2nd Round,3,Tirante T.A.,Paul T.,75.0,18.0,765.0,2065.0,7,5,6,4.0,,,,,,,2,0,Completed,2.75,1.44,,,3.0,1.44,2.88,1.4,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Carreno Busta P.,24.0,94.0,1820.0,646.0,6,3,6,3.0,,,,,,,2,0,Completed,1.44,2.75,,,1.5,2.8,1.45,2.7,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Cerundolo F.,Hanfmann Y.,20.0,60.0,1920.0,857.0,6,1,7,5.0,,,,,,,2,0,Completed,1.36,3.2,,,1.37,3.3,1.35,3.1,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Khachanov K.,Walton A.,16.0,117.0,2220.0,547.0,6,2,6,3.0,,,,,,,2,0,Completed,1.2,4.5,,,1.21,4.6,1.2,4.35,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Darderi L.,Cerundolo J.M.,22.0,67.0,1870.0,816.0,6,1,6,3.0,,,,,,,2,0,Completed,1.57,2.38,,,1.62,2.43,1.57,2.33,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Mensik J.,Damm M.,27.0,126.0,1700.0,499.0,6,3,6,4.0,,,,,,,2,0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.45,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Munar J.,15.0,38.0,2535.0,1135.0,6,0,6,1.0,,,,,,,2,0,Completed,1.3,3.5,,,1.43,3.5,1.36,3.08,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Blockx A.,Nakashima B.,69.0,32.0,814.0,1385.0,3,6,6,3.0,6,4,,,,,2,1,Completed,1.62,2.3,,,1.67,2.3,1.62,2.23,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Atmane T.,Humbert U.,47.0,34.0,983.0,1320.0,7,6,7,6.0,,,,,,,2,0,Completed,1.62,2.3,,,1.7,2.75,1.61,2.29,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Gaubas V.,5.0,124.0,4100.0,503.0,6,3,6,4.0,,,,,,,2,0,Completed,1.25,4.0,,,1.29,4.0,1.26,3.76,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Navone M.,3.0,45.0,5255.0,1055.0,6,1,3,6.0,6,3,,,,,2,1,Completed,1.22,4.33,,,1.24,4.5,1.21,4.24,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Cobolli F.,Ugo Carabelli C.,13.0,57.0,2600.0,865.0,6,7,6,1.0,6,4,,,,,2,1,Completed,1.44,2.75,,,1.45,2.9,1.42,2.81,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Vallejo D.,Tien L.,96.0,21.0,640.0,1885.0,6,4,6,3.0,,,,,,,2,0,Completed,1.62,2.3,,,1.67,2.3,1.64,2.21,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Marozsan F.,10.0,50.0,3560.0,955.0,6,2,6,7.0,6,4,,,,,2,1,Completed,1.62,2.3,,,1.63,2.3,1.62,2.25,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Merida Aguilar D.,Moutet C.,102.0,30.0,632.0,1433.0,6,3,6,4.0,,,,,,,2,0,Completed,2.75,1.44,,,2.75,1.57,2.59,1.48,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Budkov Kjaer N.,Shapovalov D.,140.0,35.0,451.0,1210.0,6,2,6,1.0,,,,,,,2,0,Completed,2.1,1.73,,,2.3,1.8,2.14,1.68,,
24,Madrid,Mutua Madrid Open,2026-04-25,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Bublik A.,80.0,11.0,715.0,3445.0,6,2,7,5.0,,,,,,,2,0,Completed,1.17,5.0,,,1.17,7.0,1.14,5.26,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Lehecka J.,Michelsen A.,14.0,37.0,2540.0,1200.0,6,4,6,2.0,,,,,,,2,0,Completed,1.36,3.2,,,1.36,3.4,1.34,3.2,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Griekspoor T.,9.0,33.0,3715.0,1340.0,6,4,7,5.0,,,,,,,2,0,Completed,1.25,4.0,,,1.25,4.5,1.22,4.11,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Etcheverry T.,Prizmic D.,29.0,87.0,1590.0,670.0,2,6,6,4.0,6,3,,,,,2,1,Completed,1.8,2.0,,,1.8,2.05,1.76,2.01,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Sinner J.,Moller E.,1.0,169.0,13350.0,364.0,6,2,6,3.0,,,,,,,2,0,Completed,1.01,29.0,,,1.02,34.0,1.01,19.27,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Fils A.,Nava E.,25.0,116.0,1740.0,549.0,7,6,6,3.0,,,,,,,2,0,Completed,1.14,5.5,,,1.14,6.0,1.13,5.54,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Norrie C.,Tirante T.A.,23.0,75.0,1868.0,765.0,7,5,7,6.0,,,,,,,2,0,Completed,1.73,2.1,,,1.85,2.1,1.76,2.01,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Kopriva V.,Rinderknech A.,66.0,26.0,826.0,1716.0,6,4,3,6.0,,,,,,,1,1,Retired,2.2,1.67,,,2.2,1.75,2.13,1.69,,
24,Madrid,Mutua Madrid Open,2026-04-26,Masters 1000,Outdoor,Clay,3rd Round,3,Jodar R.,Fonseca J.,42.0,31.0,1080.0,1415.0,7,6,4,6.0,6,1,,,,,2,1,Completed,1.67,2.2,,,1.73,2.2,1.7,2.11,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Ruud C.,Davidovich Fokina A.,15.0,24.0,2535.0,1820.0,6,3,6,1.0,,,,,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.35,3.11,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Merida Aguilar D.,80.0,102.0,715.0,632.0,6,4,6,2.0,,,,,,,2,0,Completed,1.4,3.0,,,1.44,3.0,1.41,2.82,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Cerundolo F.,Darderi L.,20.0,22.0,1920.0,1870.0,6,2,6,3.0,,,,,,,2,0,Completed,1.44,2.75,,,1.5,2.75,1.45,2.69,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Medvedev D.,Budkov Kjaer N.,10.0,140.0,3560.0,451.0,6,3,6,2.0,,,,,,,2,0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.42,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Blockx A.,Auger-Aliassime F.,69.0,5.0,814.0,4100.0,7,6,6,3.0,,,,,,,2,0,Completed,3.5,1.3,,,3.5,1.34,3.3,1.32,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Atmane T.,3.0,47.0,5255.0,983.0,6,3,7,6.0,,,,,,,2,0,Completed,1.14,5.5,,,1.15,5.5,1.14,5.29,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Cobolli F.,Vallejo D.,13.0,96.0,2600.0,640.0,6,3,6,2.0,,,,,,,2,0,Completed,1.44,2.75,,,1.46,2.9,1.42,2.8,,
24,Madrid,Mutua Madrid Open,2026-04-27,Masters 1000,Outdoor,Clay,3rd Round,3,Mensik J.,Khachanov K.,27.0,16.0,1700.0,2220.0,6,4,7,6.0,,,,,,,2,0,Completed,1.44,2.75,,,1.44,3.5,1.39,2.9,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Fils A.,Etcheverry T.,25.0,29.0,1740.0,1590.0,6,3,6,4.0,,,,,,,2,0,Completed,1.3,3.5,,,1.33,3.6,1.31,3.4,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Sinner J.,Norrie C.,1.0,23.0,13350.0,1868.0,6,2,7,5.0,,,,,,,2,0,Completed,1.02,19.0,,,1.03,26.0,1.02,15.18,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Lehecka J.,Musetti L.,14.0,9.0,2540.0,3715.0,6,3,6,3.0,,,,,,,2,0,Completed,2.5,1.53,,,2.5,1.62,2.35,1.57,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Ruud C.,Tsitsipas S.,15.0,80.0,2535.0,715.0,6,7,7,6.0,7,6,,,,,2,1,Completed,1.36,3.2,,,1.38,3.3,1.36,3.1,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Jodar R.,Kopriva V.,42.0,66.0,1080.0,826.0,7,5,6,0.0,,,,,,,2,0,Completed,1.17,5.0,,,1.19,5.5,1.17,4.89,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Blockx A.,Cerundolo F.,69.0,20.0,814.0,1920.0,7,6,6,2.0,,,,,,,2,0,Completed,3,1.4,,,3.3,1.44,2.95,1.39,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Cobolli F.,Medvedev D.,13.0,10.0,2600.0,3560.0,6,3,5,7.0,6,4,,,,,2,1,Completed,1.91,1.91,,,2.1,1.91,1.97,1.82,,
24,Madrid,Mutua Madrid Open,2026-04-28,Masters 1000,Outdoor,Clay,4th Round,3,Zverev A.,Mensik J.,3.0,27.0,5255.0,1700.0,6,4,6,7.0,6,3,,,,,2,1,Completed,1.44,2.75,,,1.5,3.25,1.44,2.73,,
24,Madrid,Mutua Madrid Open,2026-04-29,Masters 1000,Outdoor,Clay,Quarterfinals,3,Sinner J.,Jodar R.,1.0,42.0,13350.0,1080.0,6,2,7,6.0,,,,,,,2,0,Completed,1.14,5.5,,,1.18,5.5,1.15,5.13,,
24,Madrid,Mutua Madrid Open,2026-04-29,Masters 1000,Outdoor,Clay,Quarterfinals,3,Fils A.,Lehecka J.,25.0,14.0,1740.0,2540.0,6,3,6,4.0,,,,,,,2,0,Completed,1.22,4.33,,,1.22,5.5,1.18,4.6,,
24,Madrid,Mutua Madrid Open,2026-04-30,Masters 1000,Outdoor,Clay,Quarterfinals,3,Blockx A.,Ruud C.,69.0,15.0,814.0,2535.0,6,4,6,4.0,,,,,,,2,0,Completed,3.5,1.3,,,3.5,1.36,3.3,1.32,,
24,Madrid,Mutua Madrid Open,2026-04-30,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Cobolli F.,3.0,13.0,5255.0,2600.0,6,1,6,4.0,,,,,,,2,0,Completed,1.06,10.0,,,1.1,12.0,1.06,9.25,,
24,Madrid,Mutua Madrid Open,2026-05-01,Masters 1000,Outdoor,Clay,Semifinals,3,Sinner J.,Fils A.,1.0,25.0,13350.0,1740.0,6,2,6,4.0,,,,,,,2,0,Completed,1.13,6.0,,,1.17,6.5,1.15,5.28,,
24,Madrid,Mutua Madrid Open,2026-05-01,Masters 1000,Outdoor,Clay,Semifinals,3,Zverev A.,Blockx A.,3.0,69.0,5255.0,814.0,6,2,7,5.0,,,,,,,2,0,Completed,1.22,4.33,,,1.25,4.5,1.22,4.12,,
24,Madrid,Mutua Madrid Open,2026-05-03,Masters 1000,Outdoor,Clay,The Final,3,Sinner J.,Zverev A.,1.0,3.0,13350.0,5255.0,6,1,6,2.0,,,,,,,2,0,Completed,1.14,5.5,,,1.2,5.5,1.16,5.12,,
25,Rome,Internazionali BNL d'Italia,2026-05-06,Masters 1000,Outdoor,Clay,1st Round,3,Kopriva V.,Marozsan F.,55.0,49.0,896.0,975.0,6,3,6,3.0,,	,,,,,2,0,Completed,2.3,1.62,,,2.38,1.67,2.28,1.6,2.4,1.7
25,Rome,Internazionali BNL d'Italia,2026-05-06,Masters 1000,Outdoor,Clay,1st Round,3,Baez S.,Brooksby J.,65.0,63.0,840.0,862.0,6,3,7,6.0,,	,,,,,2,0,Completed,1.25,4.0,,,1.29,4.0,1.26,3.75,1.31,4.1
25,Rome,Internazionali BNL d'Italia,2026-05-06,Masters 1000,Outdoor,Clay,1st Round,3,Altmaier D.,Zhang Zh.,64.0,239.0,860.0,240.0,4,6,7,6.0,6,4,,,,,2,1,Completed,1.57,2.38,,,1.57,2.5,1.54,2.41,1.66,2.48
