match_id,player,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20160708-M-Wimbledon_Juniors-SF-Denis_Shapovalov-Stefanos_Tsitsipas,Stefanos Tsitsipas,STotal,31,20,22,2,12,3,2,1,3
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Milos Raonic,BP,9,8,5,0,4,1,2,1,0
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Roger Federer,BP,8,5,7,0,2,3,0,0,1
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Milos Raonic,GP,38,26,22,3,15,3,5,7,2
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Roger Federer,GP,34,22,19,7,7,4,0,3,3
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Milos Raonic,Deuce,16,14,11,2,4,7,1,0,0
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Roger Federer,Deuce,22,14,15,3,6,0,2,0,1
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Milos Raonic,STotal,63,48,38,5,23,11,8,8,2
20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,Roger Federer,STotal,64,41,41,10,15,7,2,3,5
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Andy Murray,BP,3,2,2,0,0,1,1,0,0
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Tomas Berdych,BP,10,5,5,1,2,1,1,3,1
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Andy Murray,GP,19,13,12,1,5,2,3,0,1
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Tomas Berdych,GP,14,8,9,1,4,3,0,3,0
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Andy Murray,Deuce,11,8,8,1,3,0,0,2,0
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Tomas Berdych,Deuce,4,2,2,1,1,0,0,0,0
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Andy Murray,STotal,33,23,22,2,8,3,4,2,1
20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych,Tomas Berdych,STotal,28,15,16,3,7,4,1,6,1
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Marin Cilic,BP,9,7,5,2,1,2,0,1,1
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Roger Federer,BP,8,7,2,1,2,0,1,1,0
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Marin Cilic,GP,34,23,21,6,5,4,4,6,0
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Roger Federer,GP,31,26,21,8,6,4,4,2,0
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Marin Cilic,Deuce,13,8,10,4,1,2,0,2,0
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Roger Federer,Deuce,13,10,9,2,4,0,0,0,0
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Marin Cilic,STotal,56,38,36,12,7,8,4,9,1
20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer,Roger Federer,STotal,52,43,32,11,12,4,5,3,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Novak Djokovic,BP,10,7,6,0,0,3,2,2,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Sam Querrey,BP,10,9,7,3,1,2,1,0,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Novak Djokovic,GP,12,8,6,0,3,0,0,2,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Sam Querrey,GP,17,10,12,3,3,2,1,2,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Novak Djokovic,Deuce,9,6,7,0,0,1,1,2,1
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Sam Querrey,Deuce,16,8,10,3,1,2,2,6,0
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Novak Djokovic,STotal,31,21,19,0,3,4,3,6,1
20160701-M-Wimbledon-R32-Novak_Djokovic-Sam_Querrey,Sam Querrey,STotal,43,27,29,9,5,6,4,8,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Roger Federer,BP,2,2,1,0,0,1,0,0,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Marcus Willis,BP,12,7,8,2,3,2,0,2,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Roger Federer,GP,16,13,6,0,5,1,4,3,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Marcus Willis,GP,15,7,12,1,2,2,1,3,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Roger Federer,Deuce,8,6,5,0,1,4,0,1,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Marcus Willis,Deuce,14,3,6,0,1,2,0,2,2
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Roger Federer,STotal,26,21,12,0,6,6,4,4,0
20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,Marcus Willis,STotal,41,17,26,3,6,6,1,7,2
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Novak Djokovic,BP,9,8,6,1,5,1,0,0,1
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Adrian Mannarino,BP,7,4,5,1,0,1,2,1,0
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Novak Djokovic,GP,18,15,13,3,9,1,1,0,1
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Adrian Mannarino,GP,15,12,10,3,4,2,1,2,1
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Novak Djokovic,Deuce,11,7,7,0,3,2,1,0,1
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Adrian Mannarino,Deuce,10,7,6,0,4,1,1,1,0
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Novak Djokovic,STotal,38,30,26,4,17,4,2,0,3
20160629-M-Wimbledon-R64-Novak_Djokovic-Adrian_Mannarino,Adrian Mannarino,STotal,32,23,21,4,8,4,4,4,1
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,Novak Djokovic,BP,9,8,7,0,4,2,1,0,0
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,James Ward,BP,10,5,6,1,3,0,0,2,1
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,Novak Djokovic,GP,18,13,14,2,4,4,3,2,0
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,James Ward,GP,19,9,9,2,2,2,3,3,0
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,Novak Djokovic,Deuce,8,4,6,1,3,0,0,2,0
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,James Ward,Deuce,17,12,12,2,2,0,6,0,2
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,Novak Djokovic,STotal,35,25,27,3,11,6,4,4,0
20160627-M-Wimbledon-R128-Novak_Djokovic-James_Ward,James Ward,STotal,46,26,27,5,7,2,9,5,3
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Radu Albot,BP,3,2,3,0,0,0,0,1,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Konstantin Kravchuk,BP,8,4,2,0,1,1,2,2,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Radu Albot,GP,10,8,6,0,7,0,0,0,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Konstantin Kravchuk,GP,13,5,6,1,1,1,1,5,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Radu Albot,Deuce,4,4,2,0,2,0,0,0,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Konstantin Kravchuk,Deuce,7,2,5,1,0,1,0,4,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Radu Albot,STotal,17,14,11,0,9,0,0,1,0
20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk,Konstantin Kravchuk,STotal,28,11,13,2,2,3,3,11,0
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Dominic Thiem,BP,5,5,4,1,0,2,2,0,0
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Philipp Kohlschreiber,BP,9,7,4,0,3,2,0,1,0
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Dominic Thiem,GP,24,16,11,3,7,3,0,6,1
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Philipp Kohlschreiber,GP,23,14,14,4,4,4,0,1,1
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Dominic Thiem,Deuce,12,7,6,1,2,2,1,1,2
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Philipp Kohlschreiber,Deuce,11,9,8,0,4,3,1,0,0
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Dominic Thiem,STotal,41,28,21,5,9,7,3,7,3
20160612-M-Stuttgart-F-Dominic_Thiem-Philipp_Kohlschreiber,Philipp Kohlschreiber,STotal,43,30,26,4,11,9,1,2,1
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Roger Federer,BP,5,2,3,0,1,0,1,0,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Dominic Thiem,BP,8,5,5,1,2,0,1,2,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Roger Federer,GP,23,13,15,2,5,5,0,6,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Dominic Thiem,GP,18,12,8,2,3,4,1,2,2
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Roger Federer,Deuce,14,9,10,2,2,2,1,2,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Dominic Thiem,Deuce,10,8,6,2,2,1,2,2,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Roger Federer,STotal,42,24,28,4,8,7,2,8,0
20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem,Dominic Thiem,STotal,36,25,19,5,7,5,4,6,2
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Viktor Troicki,BP,2,0,1,0,0,0,0,2,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Florian Mayer,BP,2,1,2,0,1,0,0,0,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Viktor Troicki,GP,11,9,7,5,2,2,0,1,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Florian Mayer,GP,13,10,8,1,3,0,0,1,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Viktor Troicki,Deuce,3,3,3,0,0,2,1,0,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Florian Mayer,Deuce,2,2,2,0,0,1,1,0,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Viktor Troicki,STotal,16,12,11,5,2,4,1,3,0
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,Florian Mayer,STotal,17,13,12,1,4,1,1,1,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Stan Wawrinka,BP,15,10,11,0,3,3,3,3,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Andy Murray,BP,5,4,5,0,2,1,1,1,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Stan Wawrinka,GP,15,13,9,1,5,5,1,1,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Andy Murray,GP,28,17,19,0,9,3,3,5,2
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Stan Wawrinka,Deuce,11,4,7,0,0,3,0,3,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Andy Murray,Deuce,14,9,8,1,2,2,2,3,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Stan Wawrinka,STotal,41,27,27,1,8,11,4,7,0
20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray,Andy Murray,STotal,47,30,32,1,13,6,6,9,2
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Novak Djokovic,BP,4,3,4,0,1,1,1,0,0
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Dominic Thiem,BP,13,7,8,1,1,5,0,4,0
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Novak Djokovic,GP,13,12,8,0,2,3,3,1,0
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Dominic Thiem,GP,11,6,4,0,3,2,1,4,1
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Novak Djokovic,Deuce,6,4,5,1,1,1,1,1,0
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Dominic Thiem,Deuce,12,7,7,0,3,1,0,3,2
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Novak Djokovic,STotal,23,19,17,1,4,5,5,2,0
20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem,Dominic Thiem,STotal,36,20,19,1,7,8,1,11,3
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Andy Murray,BP,8,5,5,0,1,3,0,1,1
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Richard Gasquet,BP,18,11,8,0,2,2,3,1,1
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Andy Murray,GP,22,16,16,4,7,3,1,3,1
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Richard Gasquet,GP,20,12,14,0,1,3,3,1,0
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Andy Murray,Deuce,13,9,10,1,2,2,2,2,0
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Richard Gasquet,Deuce,22,13,12,0,2,6,4,3,1
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Andy Murray,STotal,43,30,31,5,10,8,3,6,2
20160601-M-Roland_Garros-QF-Andy_Murray-Richard_Gasquet,Richard Gasquet,STotal,60,36,34,0,5,11,10,5,2
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Alexander Zverev,BP,15,10,12,0,7,2,0,2,0
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Dominic Thiem,BP,8,7,6,1,2,2,1,0,0
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Alexander Zverev,GP,20,14,14,3,6,3,1,3,1
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Dominic Thiem,GP,27,19,14,1,6,7,4,2,1
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Alexander Zverev,Deuce,12,9,6,0,3,0,2,1,0
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Dominic Thiem,Deuce,18,13,11,1,5,4,1,3,0
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Alexander Zverev,STotal,47,33,32,3,16,5,3,6,1
20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem,Dominic Thiem,STotal,53,39,31,3,13,13,6,5,1
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Andy Murray,BP,3,3,3,0,1,1,1,0,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Novak Djokovic,BP,6,3,1,0,1,0,0,0,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Andy Murray,GP,12,9,8,3,2,2,0,1,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Novak Djokovic,GP,11,6,5,2,1,2,0,2,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Andy Murray,Deuce,10,7,8,0,2,3,0,3,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Novak Djokovic,Deuce,6,2,4,1,0,0,0,3,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Andy Murray,STotal,25,19,19,3,5,6,1,4,0
20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic,Novak Djokovic,STotal,23,11,10,3,2,2,0,5,0
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Andy Murray,BP,0,0,0,0,0,0,0,0,0
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Lucas Pouille,BP,8,4,5,0,1,0,1,1,0
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Andy Murray,GP,9,8,6,2,1,1,1,0,1
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Lucas Pouille,GP,10,3,6,1,1,1,0,2,1
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Andy Murray,Deuce,0,0,0,0,0,0,0,0,0
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Lucas Pouille,Deuce,8,4,4,0,2,1,0,3,0
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Andy Murray,STotal,9,8,6,2,1,1,1,0,1
20160514-M-Rome_Masters-SF-Andy_Murray-Lucas_Pouille,Lucas Pouille,STotal,26,11,15,1,4,2,1,6,1
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,BP,3,1,3,0,0,1,0,2,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,BP,9,6,7,1,1,0,4,1,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,GP,15,10,11,2,1,3,0,2,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,GP,18,9,15,0,3,0,2,5,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,Deuce,10,10,8,1,2,3,3,0,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Deuce,15,9,13,0,3,2,1,2,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,STotal,28,21,22,3,3,7,3,4,0
20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,STotal,42,24,35,1,7,2,7,8,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,Andy Murray,BP,7,3,4,1,1,0,0,1,1
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,David Goffin,BP,14,7,10,0,0,2,3,5,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,Andy Murray,GP,9,6,6,0,1,2,1,2,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,David Goffin,GP,4,2,4,0,0,2,0,2,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,Andy Murray,Deuce,4,2,2,0,0,0,0,0,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,David Goffin,Deuce,10,2,6,0,1,0,0,4,0
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,Andy Murray,STotal,20,11,12,1,2,2,1,3,1
20160513-M-Rome_Masters-QF-Andy_Murray-David_Goffin,David Goffin,STotal,28,11,20,0,1,4,3,11,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Rafael Nadal,BP,4,3,3,0,0,2,0,0,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Nick Kyrgios,BP,15,11,8,1,5,3,1,1,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Rafael Nadal,GP,17,14,16,0,3,3,3,1,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Nick Kyrgios,GP,20,11,17,3,2,2,2,5,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Rafael Nadal,Deuce,12,9,9,0,3,1,3,1,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Nick Kyrgios,Deuce,22,13,10,1,3,5,3,6,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Rafael Nadal,STotal,33,26,28,0,6,6,6,2,0
20160512-M-Rome_Masters-R16-Rafael_Nadal-Nick_Kyrgios,Nick Kyrgios,STotal,57,35,35,5,10,10,6,12,0
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Dominic Thiem,BP,3,2,1,1,0,0,0,1,0
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Roger Federer,BP,5,3,4,3,0,0,0,1,0
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Dominic Thiem,GP,13,10,11,2,2,3,1,0,1
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Roger Federer,GP,14,8,10,0,3,0,1,4,0
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Dominic Thiem,Deuce,3,3,2,0,0,0,2,0,0
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Roger Federer,Deuce,10,7,4,1,0,1,2,1,1
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Dominic Thiem,STotal,19,15,14,3,2,3,3,1,1
20160512-M-Rome_Masters-R16-Dominic_Thiem-Roger_Federer,Roger Federer,STotal,29,18,18,4,3,1,3,6,1
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Roger Federer,BP,2,1,1,0,0,1,0,1,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Alexander Zverev,BP,9,6,4,0,1,0,2,1,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Roger Federer,GP,15,10,9,0,4,3,2,3,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Alexander Zverev,GP,12,7,7,0,4,0,3,1,1
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Roger Federer,Deuce,5,3,2,0,0,0,1,2,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Alexander Zverev,Deuce,12,6,5,1,1,0,3,1,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Roger Federer,STotal,22,14,12,0,4,4,3,6,0
20160511-M-Rome_Masters-R32-Roger_Federer-Alexander_Zverev,Alexander Zverev,STotal,33,19,16,1,6,0,8,3,1
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Ho Gi Kang,BP,6,1,5,0,0,1,0,3,0
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Yuichi Sugita,BP,1,1,0,0,0,0,0,0,0
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Ho Gi Kang,GP,7,2,4,0,0,1,0,2,1
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Yuichi Sugita,GP,7,7,2,0,4,0,0,0,0
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Ho Gi Kang,Deuce,6,2,4,0,0,0,1,3,0
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Yuichi Sugita,Deuce,4,3,2,0,1,0,0,0,0
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Ho Gi Kang,STotal,19,5,13,0,0,2,1,8,1
20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita,Yuichi Sugita,STotal,12,11,4,0,5,0,0,0,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Alexander Zverev,BP,1,0,0,0,0,0,0,0,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Grigor Dimitrov,BP,9,5,7,0,1,0,2,3,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Alexander Zverev,GP,12,8,8,2,3,0,1,0,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Grigor Dimitrov,GP,9,4,4,0,0,1,1,1,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Alexander Zverev,Deuce,4,3,4,0,1,2,0,1,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Grigor Dimitrov,Deuce,4,3,3,0,1,1,0,1,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Alexander Zverev,STotal,17,11,12,2,4,2,1,1,0
20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov,Grigor Dimitrov,STotal,22,12,14,0,2,2,3,5,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Rafael Nadal,BP,3,2,3,0,1,0,0,1,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Joao Sousa,BP,13,9,9,0,3,0,1,2,1
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Rafael Nadal,GP,14,12,8,0,2,4,2,1,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Joao Sousa,GP,10,8,9,1,0,3,1,1,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Rafael Nadal,Deuce,8,5,8,0,2,1,0,2,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Joao Sousa,Deuce,6,2,3,0,0,0,1,1,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Rafael Nadal,STotal,25,19,19,0,5,5,2,4,0
20160506-M-Madrid_Masters-QF-Rafael_Nadal-Joao_Sousa,Joao Sousa,STotal,29,19,21,1,3,3,3,4,1
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Novak Djokovic,BP,3,3,3,0,0,0,2,0,0
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Milos Raonic,BP,10,8,7,0,1,2,3,0,0
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Novak Djokovic,GP,17,10,9,0,1,2,2,2,2
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Milos Raonic,GP,14,7,10,0,1,2,1,3,1
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Novak Djokovic,Deuce,7,6,6,0,1,2,0,1,0
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Milos Raonic,Deuce,13,6,7,0,2,4,0,3,1
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Novak Djokovic,STotal,27,19,18,0,2,4,4,3,2
20160506-M-Madrid_Masters-QF-Novak_Djokovic-Milos_Raonic,Milos Raonic,STotal,37,21,24,0,4,8,4,6,2
20160506-M-Madrid_Masters-QF-Kei_Nishikori-Nick_Kyrgios,Kei Nishikori,BP,3,3,1,0,1,1,0,0,0
20160506-M-Madrid_Masters-QF-Kei_Nishikori-Nick_Kyrgios,Nick Kyrgios,BP,8,7,4,1,1,2,1,1,0
