match_id,server,returner,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20230311-M-Indian_Wells_Masters-R64-Carlos_Alcaraz-Thanasi_Kokkinakis,Carlos Alcaraz,Thanasi Kokkinakis,10-1,2,2,1,0,0,0,0,0,1
20230311-M-Indian_Wells_Masters-R64-Carlos_Alcaraz-Thanasi_Kokkinakis,Thanasi Kokkinakis,Carlos Alcaraz,1-3-2,40,29,8,12,8,11,1,0,9
20230311-M-Indian_Wells_Masters-R64-Carlos_Alcaraz-Thanasi_Kokkinakis,Thanasi Kokkinakis,Carlos Alcaraz,4-6-2,11,1,0,0,5,10,5,0,1
20230311-M-Indian_Wells_Masters-R64-Carlos_Alcaraz-Thanasi_Kokkinakis,Thanasi Kokkinakis,Carlos Alcaraz,7-9-2,4,3,0,2,0,1,1,0,1
20230311-M-Indian_Wells_Masters-R64-Carlos_Alcaraz-Thanasi_Kokkinakis,Thanasi Kokkinakis,Carlos Alcaraz,10-2,4,2,0,1,1,2,1,0,1
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,Total,208,102,36,44,37,106,41,25,22
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,1-3,137,69,21,33,23,68,24,18,15
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,4-6,40,20,9,7,7,20,10,3,4
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,7-9,20,9,5,2,4,11,5,2,2
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,10,11,4,1,2,3,7,2,2,1
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,1-3-1,72,59,19,31,8,13,1,1,9
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,4-6-1,14,6,3,2,4,8,1,3,1
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,7-9-1,12,7,4,2,1,5,3,1,1
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Jordan Thompson,10-1,3,1,0,0,2,2,0,0,1
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,Stefanos Tsitsipas,1-3-2,65,55,23,17,6,10,2,2,15
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,Stefanos Tsitsipas,4-6-2,26,12,9,0,3,14,6,5,3
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,Stefanos Tsitsipas,7-9-2,8,6,2,1,1,2,1,0,3
20230310-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,Stefanos Tsitsipas,10-2,8,5,2,2,0,3,1,2,1
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,Total,129,58,11,15,28,71,25,16,31
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,1-3,62,26,4,7,15,36,13,6,14
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,4-6,16,6,2,0,7,10,0,3,4
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,7-9,16,10,2,1,1,6,3,2,7
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,10,35,16,3,7,5,19,9,5,6
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,1-3-1,32,22,4,7,8,10,0,0,11
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,4-6-1,8,2,1,0,3,6,0,3,1
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,7-9-1,9,7,2,1,0,2,1,1,4
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Roberto Bautista Agut,Emil Ruusuvuori,10-1,18,9,2,4,2,9,3,4,3
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,1-3-2,30,26,13,6,3,4,0,0,7
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,4-6-2,8,4,0,0,3,4,1,0,4
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,7-9-2,7,4,2,1,3,3,0,0,1
20230310-M-Indian_Wells_Masters-R64-Roberto_Bautista_Agut-Emil_Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,10-2,17,10,6,1,3,7,1,3,3
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,Total,96,56,19,14,24,40,5,10,20
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,1-3,54,34,11,11,11,20,1,7,9
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,4-6,19,10,3,2,5,9,2,2,5
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,7-9,13,7,2,1,5,6,1,0,4
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,10,10,5,3,0,3,5,1,1,2
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,1-3-1,25,21,10,10,3,4,0,0,1
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,4-6-1,11,6,1,2,4,5,0,1,3
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,7-9-1,6,4,1,1,1,2,1,0,2
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Cristian Garin,Yoshihito Nishioka,10-1,5,3,3,0,1,2,1,0,0
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Yoshihito Nishioka,Cristian Garin,1-3-2,29,16,1,7,8,13,1,1,8
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Yoshihito Nishioka,Cristian Garin,4-6-2,8,4,2,1,2,4,2,0,1
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Yoshihito Nishioka,Cristian Garin,7-9-2,7,4,0,0,2,3,1,0,4
20230310-M-Indian_Wells_Masters-R64-Cristian_Garin-Yoshihito_Nishioka,Yoshihito Nishioka,Cristian Garin,10-2,5,3,0,1,2,2,0,0,2
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,Total,107,63,20,13,19,44,14,10,28
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,1-3,45,28,8,8,7,17,4,5,10
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,4-6,23,15,8,2,4,8,4,0,5
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,7-9,17,9,2,2,4,8,1,3,5
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,10,22,11,2,1,4,11,5,2,8
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,1-3-1,22,18,6,7,3,4,0,0,5
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,4-6-1,13,8,7,1,2,5,3,0,0
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,7-9-1,7,6,1,2,1,1,0,0,3
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Casper Ruud,Diego Schwartzman,10-1,8,6,2,0,1,2,1,0,4
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Diego Schwartzman,Casper Ruud,1-3-2,23,13,4,5,5,10,2,1,4
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Diego Schwartzman,Casper Ruud,4-6-2,10,3,1,0,5,7,1,1,2
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Diego Schwartzman,Casper Ruud,7-9-2,10,7,1,3,2,3,1,0,3
20230310-M-Indian_Wells_Masters-R64-Casper_Ruud-Diego_Schwartzman,Diego Schwartzman,Casper Ruud,10-2,14,9,4,2,4,5,0,1,3
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,Total,117,50,19,14,29,67,21,16,15
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,1-3,58,24,13,7,7,34,16,10,2
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,4-6,21,6,1,3,11,15,1,3,2
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,7-9,19,9,1,3,5,10,3,2,5
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,10,19,11,4,1,6,8,1,1,6
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,1-3-1,26,20,13,5,3,6,2,0,2
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,4-6-1,14,2,0,2,8,12,1,3,0
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,7-9-1,10,6,1,2,2,4,1,1,3
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Brandon Nakashima,Daniil Medvedev,10-1,11,6,2,0,4,5,1,0,4
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Daniil Medvedev,Brandon Nakashima,1-3-2,32,28,14,10,0,4,0,2,4
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Daniil Medvedev,Brandon Nakashima,4-6-2,7,3,0,0,2,4,1,1,3
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Daniil Medvedev,Brandon Nakashima,7-9-2,9,6,2,1,2,3,0,1,3
20230310-M-Indian_Wells_Masters-R64-Brandon_Nakashima-Daniil_Medvedev,Daniil Medvedev,Brandon Nakashima,10-2,8,3,0,1,2,5,2,1,2
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,Total,133,63,14,22,29,70,21,18,25
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,1-3,52,29,7,12,11,23,4,6,8
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,4-6,40,14,1,4,12,26,9,5,9
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,7-9,22,11,3,5,3,11,5,3,3
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,10,19,9,3,1,3,10,3,4,5
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,1-3-1,29,23,6,11,3,6,0,1,6
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,4-6-1,20,4,1,0,8,16,4,4,3
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,7-9-1,9,7,2,3,0,2,1,1,2
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Botic Van De Zandschulp,Ilya Ivashka,10-1,10,5,2,1,0,5,3,2,2
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Ilya Ivashka,Botic Van De Zandschulp,1-3-2,23,17,4,5,2,6,1,1,8
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Ilya Ivashka,Botic Van De Zandschulp,4-6-2,20,10,5,1,6,10,0,4,4
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Ilya Ivashka,Botic Van De Zandschulp,7-9-2,13,9,4,2,1,4,1,2,3
20230310-M-Indian_Wells_Masters-R64-Botic_Van_De_Zandschulp-Ilya_Ivashka,Ilya Ivashka,Botic Van De Zandschulp,10-2,9,5,0,2,3,4,1,0,3
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,Total,216,99,38,28,38,117,27,48,30
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,1-3,98,47,14,17,17,51,7,23,13
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,4-6,45,20,10,3,10,25,8,7,7
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,7-9,36,18,7,3,3,18,6,9,8
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,10,37,14,7,5,8,23,6,9,2
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,1-3-1,49,36,14,16,6,13,0,3,6
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,4-6-1,25,11,6,3,4,14,5,5,2
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,7-9-1,18,14,6,3,1,4,2,1,5
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Tomas Martin Etcheverry,Andy Murray,10-1,24,5,4,1,5,19,6,8,0
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Andy Murray,Tomas Martin Etcheverry,1-3-2,49,38,7,20,7,11,0,1,11
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Andy Murray,Tomas Martin Etcheverry,4-6-2,20,11,3,2,5,9,4,0,6
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Andy Murray,Tomas Martin Etcheverry,7-9-2,18,14,4,8,3,4,1,0,2
20230310-M-Indian_Wells_Masters-R128-Tomas_Martin_Etcheverry-Andy_Murray,Andy Murray,Tomas Martin Etcheverry,10-2,13,4,0,1,2,9,3,4,3
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,Total,102,38,3,20,43,64,9,8,13
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,1-3,35,15,0,11,8,20,3,5,2
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,4-6,33,9,0,2,18,24,4,2,7
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,7-9,18,7,2,4,11,11,0,0,1
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,10,16,7,1,3,6,9,2,1,3
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,1-3-1,20,10,0,9,5,10,0,1,1
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,4-6-1,22,3,0,1,14,19,4,1,2
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,7-9-1,8,6,2,4,2,2,0,0,0
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Federico Coria,Diego Schwartzman,10-1,7,4,1,2,3,3,0,0,1
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Diego Schwartzman,Federico Coria,1-3-2,15,10,3,4,1,5,0,2,3
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Diego Schwartzman,Federico Coria,4-6-2,11,5,0,1,5,6,0,1,4
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Diego Schwartzman,Federico Coria,7-9-2,10,9,0,0,1,1,0,0,9
20230309-M-Indian_Wells_Masters-R128-Federico_Coria-Diego_Schwartzman,Diego Schwartzman,Federico Coria,10-2,9,6,2,1,2,3,0,1,3
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,Total,206,112,46,50,36,94,9,45,9
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,1-3,105,49,11,27,18,56,2,32,4
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,4-6,50,32,15,13,8,18,5,5,4
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,7-9,32,18,14,3,8,14,2,4,1
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,10,19,13,6,7,2,6,0,4,0
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,1-3-1,48,33,10,20,8,15,0,3,3
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,4-6-1,25,15,8,6,5,10,2,3,1
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,7-9-1,14,11,8,2,2,3,1,0,1
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Yibing Wu,Jaume Munar,10-1,6,4,2,2,1,2,0,1,0
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Jaume Munar,Yibing Wu,1-3-2,57,41,2,29,1,16,1,7,10
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Jaume Munar,Yibing Wu,4-6-2,25,8,3,2,3,17,7,7,3
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Jaume Munar,Yibing Wu,7-9-2,18,11,1,4,0,7,6,1,6
20230308-M-Indian_Wells_Masters-R128-Yibing_Wu-Jaume_Munar,Jaume Munar,Yibing Wu,10-2,13,4,0,3,0,9,4,5,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,Total,94,35,14,15,14,59,19,25,5
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,1-3,47,18,8,6,7,29,10,11,3
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,4-6,20,4,1,2,5,16,5,6,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,7-9,17,7,3,4,2,10,2,6,0
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,10,10,6,2,3,0,4,2,2,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,1-3-1,20,15,8,6,2,5,0,2,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,4-6-1,14,2,0,2,4,12,2,6,0
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,7-9-1,15,7,3,4,2,8,2,4,0
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Andrey Rublev,Daniil Medvedev,10-1,5,3,0,2,0,2,1,1,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Daniil Medvedev,Andrey Rublev,1-3-2,27,24,10,9,2,3,0,0,5
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Daniil Medvedev,Andrey Rublev,4-6-2,6,4,3,0,1,2,1,0,1
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Daniil Medvedev,Andrey Rublev,7-9-2,2,2,0,2,0,0,0,0,0
20230304-M-Dubai-F-Andrey_Rublev-Daniil_Medvedev,Daniil Medvedev,Andrey Rublev,10-2,5,2,1,1,0,3,2,1,0
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,Total,175,80,17,23,39,95,19,33,39
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,1-3,70,30,5,12,11,40,4,21,12
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,4-6,52,26,7,6,12,26,7,7,13
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,7-9,24,8,1,2,10,16,4,2,5
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,10,29,16,4,3,6,13,4,3,9
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,1-3-1,32,22,5,10,4,10,0,2,7
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,4-6-1,35,16,4,6,10,19,3,6,6
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,7-9-1,11,5,0,2,3,6,2,1,3
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Tommy Paul,Alex De Minaur,10-1,13,9,4,2,2,4,0,2,3
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Alex De Minaur,Tommy Paul,1-3-2,38,30,4,19,5,8,0,2,7
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Alex De Minaur,Tommy Paul,4-6-2,17,7,4,1,7,10,3,0,2
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Alex De Minaur,Tommy Paul,7-9-2,13,10,2,1,2,3,1,0,7
20230304-M-Acapulco-F-Tommy_Paul-Alex_De_Minaur,Alex De Minaur,Tommy Paul,10-2,16,9,4,1,6,7,0,1,4
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,Total,123,60,26,26,21,63,20,21,7
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,1-3,72,38,16,19,10,34,12,11,2
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,4-6,25,14,6,4,5,11,2,4,4
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,7-9,9,3,2,1,1,6,3,2,0
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,10,17,5,2,2,5,12,3,4,1
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,1-3-1,36,28,14,13,6,8,0,1,1
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,4-6-1,15,8,5,3,3,7,2,2,0
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,7-9-1,3,2,1,1,0,1,1,0,0
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,10-1,7,1,1,0,4,6,1,1,0
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Daniil Medvedev,Novak Djokovic,1-3-2,36,26,12,10,1,10,2,6,4
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Daniil Medvedev,Novak Djokovic,4-6-2,10,4,0,2,4,6,1,1,2
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Daniil Medvedev,Novak Djokovic,7-9-2,6,5,2,2,0,1,1,0,1
20230303-M-Dubai-SF-Novak_Djokovic-Daniil_Medvedev,Daniil Medvedev,Novak Djokovic,10-2,10,6,2,3,1,4,1,2,1
20230302-M-Santiago-R16-Tomas_Martin_Etcheverry-Francisco_Cerundolo,Tomas Martin Etcheverry,Francisco Cerundolo,Total,183,95,18,27,26,88,31,29,44
20230302-M-Santiago-R16-Tomas_Martin_Etcheverry-Francisco_Cerundolo,Tomas Martin Etcheverry,Francisco Cerundolo,1-3,100,56,8,17,13,44,11,18,25
20230302-M-Santiago-R16-Tomas_Martin_Etcheverry-Francisco_Cerundolo,Tomas Martin Etcheverry,Francisco Cerundolo,4-6,48,22,7,3,8,26,12,6,12
20230302-M-Santiago-R16-Tomas_Martin_Etcheverry-Francisco_Cerundolo,Tomas Martin Etcheverry,Francisco Cerundolo,7-9,17,8,2,3,2,9,4,3,3
