match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20200307-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Robin_Haase,Robin Haase,NetPointsRallies,17,13,9,4,0,2,2,107
20200307-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Robin_Haase,Robin Haase,ApproachRallies,12,9,6,3,0,2,1,63
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Ernests Gulbis,NetPoints,17,11,5,2,3,1,2,86
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Ernests Gulbis,Approach,15,9,4,2,3,1,2,75
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Ernests Gulbis,NetPointsRallies,17,11,5,2,3,1,2,86
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Ernests Gulbis,ApproachRallies,15,9,4,2,3,1,2,75
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,NetPoints,9,2,2,0,2,3,2,78
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,Approach,5,1,1,0,2,1,1,44
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,NetPointsRallies,9,2,2,0,2,3,2,78
20200306-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,ApproachRallies,5,1,1,0,2,1,1,44
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Mikhail Kukushkin,NetPoints,35,21,11,8,4,6,4,297
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Mikhail Kukushkin,Approach,27,18,9,7,3,3,3,246
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Mikhail Kukushkin,NetPointsRallies,35,21,11,8,4,6,4,297
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Mikhail Kukushkin,ApproachRallies,27,18,9,7,3,3,3,246
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Robin Haase,NetPoints,32,25,11,11,4,1,2,172
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Robin Haase,Approach,27,20,7,10,4,1,2,134
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Robin Haase,NetPointsRallies,26,19,9,10,4,1,2,156
20200306-M-Davis_Cup_Qualifiers-RR-Mikhail_Kukushkin-Robin_Haase,Robin Haase,ApproachRallies,21,14,5,9,4,1,2,118
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Alexander Bublik,NetPoints,24,20,13,4,2,1,0,121
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Alexander Bublik,Approach,21,18,11,4,1,1,0,101
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Alexander Bublik,NetPointsRallies,19,16,12,4,2,1,0,105
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Alexander Bublik,ApproachRallies,16,14,10,4,1,1,0,85
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Tallon Griekspoor,NetPoints,39,24,11,11,5,7,2,208
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Tallon Griekspoor,Approach,32,21,9,10,3,6,2,164
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Tallon Griekspoor,NetPointsRallies,32,17,9,8,5,7,2,187
20200306-M-Davis_Cup_Qualifiers-RR-Alexander_Bublik-Tallon_Griekspoor,Tallon Griekspoor,ApproachRallies,25,14,7,7,3,6,2,143
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Ernests Gulbis,NetPoints,4,3,2,1,0,1,0,25
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Ernests Gulbis,Approach,1,1,0,1,0,0,0,3
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Ernests Gulbis,NetPointsRallies,4,3,2,1,0,1,0,25
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Ernests Gulbis,ApproachRallies,1,1,0,1,0,0,0,3
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Jerzy Janowicz,NetPoints,7,2,1,1,2,2,1,41
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Jerzy Janowicz,Approach,6,2,1,1,2,1,1,37
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Jerzy Janowicz,NetPointsRallies,7,2,1,1,2,2,1,41
20200301-M-Pau_CH-F-Ernests_Gulbis-Jerzy_Janowicz,Jerzy Janowicz,ApproachRallies,6,2,1,1,2,1,1,37
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Novak Djokovic,NetPoints,10,9,3,6,1,0,0,87
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Novak Djokovic,Approach,9,8,2,6,1,0,0,72
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Novak Djokovic,NetPointsRallies,10,9,3,6,1,0,0,87
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Novak Djokovic,ApproachRallies,9,8,2,6,1,0,0,72
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Stefanos Tsitsipas,NetPoints,8,6,4,1,0,2,0,60
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Stefanos Tsitsipas,Approach,7,5,3,1,0,2,0,53
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Stefanos Tsitsipas,NetPointsRallies,8,6,4,1,0,2,0,60
20200229-M-Dubai-F-Novak_Djokovic-Stefanos_Tsitsipas,Stefanos Tsitsipas,ApproachRallies,7,5,3,1,0,2,0,53
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Novak Djokovic,NetPoints,34,19,9,10,4,9,1,201
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Novak Djokovic,Approach,27,14,5,9,3,9,0,145
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Novak Djokovic,NetPointsRallies,31,19,9,10,4,7,1,191
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Novak Djokovic,ApproachRallies,24,14,5,9,3,7,0,135
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Gael Monfils,NetPoints,20,12,6,3,0,4,2,199
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Gael Monfils,Approach,5,3,1,1,0,0,1,50
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Gael Monfils,NetPointsRallies,20,12,6,3,0,4,2,199
20200228-M-Dubai-SF-Novak_Djokovic-Gael_Monfils,Gael Monfils,ApproachRallies,5,3,1,1,0,0,1,50
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Denis Istomin,NetPoints,9,9,6,3,0,0,0,42
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Denis Istomin,Approach,4,4,2,2,0,0,0,26
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Denis Istomin,NetPointsRallies,9,9,6,3,0,0,0,42
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Denis Istomin,ApproachRallies,4,4,2,2,0,0,0,26
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Aleksandar Vukic,NetPoints,9,6,6,0,1,2,0,47
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Aleksandar Vukic,Approach,2,1,1,0,1,0,0,10
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Aleksandar Vukic,NetPointsRallies,9,6,6,0,1,2,0,47
20200228-M-Columbus_CH-QF-Denis_Istomin-Aleksandar_Vukic,Aleksandar Vukic,ApproachRallies,2,1,1,0,1,0,0,10
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Rafael Nadal,NetPoints,12,7,0,7,1,4,0,73
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Rafael Nadal,Approach,9,6,0,6,1,2,0,43
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Rafael Nadal,NetPointsRallies,10,6,0,6,1,3,0,66
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Rafael Nadal,ApproachRallies,7,5,0,5,1,1,0,36
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Grigor Dimitrov,NetPoints,9,6,6,0,0,2,1,73
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Grigor Dimitrov,Approach,8,5,5,0,0,2,1,67
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Grigor Dimitrov,NetPointsRallies,8,6,6,0,0,1,1,69
20200228-M-Acapulco-SF-Rafael_Nadal-Grigor_Dimitrov,Grigor Dimitrov,ApproachRallies,7,5,5,0,0,1,1,63
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Andrey Rublev,NetPoints,20,10,6,4,3,3,4,181
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Andrey Rublev,Approach,14,7,5,2,3,1,3,114
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Andrey Rublev,NetPointsRallies,20,10,6,4,3,3,4,181
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Andrey Rublev,ApproachRallies,14,7,5,2,3,1,3,114
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Daniel Evans,NetPoints,39,26,16,7,2,3,3,195
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Daniel Evans,Approach,36,23,15,5,2,3,3,169
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Daniel Evans,NetPointsRallies,29,20,13,6,2,3,3,171
20200227-M-Dubai-QF-Andrey_Rublev-Daniel_Evans,Daniel Evans,ApproachRallies,26,17,12,4,2,3,3,145
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Emilio Gomez,NetPoints,14,8,6,2,4,2,0,86
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Emilio Gomez,Approach,5,2,0,2,1,2,0,41
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Emilio Gomez,NetPointsRallies,14,8,6,2,4,2,0,86
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Emilio Gomez,ApproachRallies,5,2,0,2,1,2,0,41
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Aleksandar Vukic,NetPoints,18,14,6,7,3,0,0,94
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Aleksandar Vukic,Approach,12,9,5,4,2,0,0,63
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Aleksandar Vukic,NetPointsRallies,18,14,6,7,3,0,0,94
20200227-M-Columbus_CH-R16-Emilio_Gomez-Aleksandar_Vukic,Aleksandar Vukic,ApproachRallies,12,9,5,4,2,0,0,63
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Ernests Gulbis,NetPoints,3,2,1,0,0,1,0,16
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Ernests Gulbis,Approach,1,1,0,0,0,0,0,7
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Ernests Gulbis,NetPointsRallies,3,2,1,0,0,1,0,16
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Ernests Gulbis,ApproachRallies,1,1,0,0,0,0,0,7
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Norbert Gombos,NetPoints,4,4,2,0,0,0,0,38
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Norbert Gombos,Approach,2,2,0,0,0,0,0,8
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Norbert Gombos,NetPointsRallies,4,4,2,0,0,0,0,38
20200226-M-Pau_CH-R32-Ernests_Gulbis-Norbert_Gombos,Norbert Gombos,ApproachRallies,2,2,0,0,0,0,0,8
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Marin Cilic,NetPoints,22,14,10,4,4,3,1,113
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Marin Cilic,Approach,13,10,7,3,1,1,1,57
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Marin Cilic,NetPointsRallies,22,14,10,4,4,3,1,113
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Marin Cilic,ApproachRallies,13,10,7,3,1,1,1,57
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Benoit Paire,NetPoints,21,16,9,5,0,2,2,82
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Benoit Paire,Approach,18,14,7,5,0,1,2,72
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Benoit Paire,NetPointsRallies,15,11,7,4,0,1,2,59
20200225-M-Dubai-R32-Marin_Cilic-Benoit_Paire,Benoit Paire,ApproachRallies,12,9,5,4,0,0,2,49
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Hubert Hurkacz,NetPoints,18,11,7,2,2,4,1,108
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Hubert Hurkacz,Approach,11,7,4,1,1,2,1,67
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Hubert Hurkacz,NetPointsRallies,18,11,7,2,2,4,1,108
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Hubert Hurkacz,ApproachRallies,11,7,4,1,1,2,1,67
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Alexander Bublik,NetPoints,15,12,8,3,0,2,0,95
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Alexander Bublik,Approach,8,6,3,3,0,1,0,48
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Alexander Bublik,NetPointsRallies,12,10,7,2,0,2,0,87
20200225-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,Alexander Bublik,ApproachRallies,5,4,2,2,0,1,0,40
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Antoine Escoffier,NetPoints,12,8,4,3,3,0,0,58
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Antoine Escoffier,Approach,9,6,4,1,2,0,0,45
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Antoine Escoffier,NetPointsRallies,11,8,4,3,3,0,0,54
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Antoine Escoffier,ApproachRallies,8,6,4,1,2,0,0,41
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Aleksandar Vukic,NetPoints,10,6,3,3,0,1,2,54
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Aleksandar Vukic,Approach,8,4,3,1,0,1,2,46
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Aleksandar Vukic,NetPointsRallies,9,6,3,3,0,1,2,50
20200225-M-Columbus_CH-R32-Antoine_Escoffier-Aleksandar_Vukic,Aleksandar Vukic,ApproachRallies,7,4,3,1,0,1,2,42
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Alex De Minaur,NetPoints,12,9,6,1,0,1,2,80
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Alex De Minaur,Approach,6,5,2,1,0,0,1,41
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Alex De Minaur,NetPointsRallies,11,8,5,1,0,1,2,77
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Alex De Minaur,ApproachRallies,5,4,1,1,0,0,1,38
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Miomir Kecmanovic,NetPoints,16,8,4,4,5,1,2,85
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Miomir Kecmanovic,Approach,6,2,1,1,2,0,2,35
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Miomir Kecmanovic,NetPointsRallies,16,8,4,4,5,1,2,85
20200224-M-Acapulco-R32-Alex_De_Minaur-Miomir_Kecmanovic,Miomir Kecmanovic,ApproachRallies,6,2,1,1,2,0,2,35
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Tomas Machac,NetPoints,24,18,9,7,2,3,1,186
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Tomas Machac,Approach,21,16,8,7,2,2,1,171
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Tomas Machac,NetPointsRallies,23,18,9,7,2,3,0,182
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Tomas Machac,ApproachRallies,20,16,8,7,2,2,0,167
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,NetPoints,17,9,6,3,3,3,2,74
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,Approach,14,8,6,2,2,2,2,58
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,NetPointsRallies,14,8,6,2,2,2,2,65
20200223-M-Koblenz_CH-F-Tomas_Machac-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,ApproachRallies,11,7,6,1,1,1,2,49
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Nicola Kuhn,NetPoints,40,25,14,11,5,6,4,272
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Nicola Kuhn,Approach,31,23,12,11,3,3,2,200
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Nicola Kuhn,NetPointsRallies,39,25,14,11,5,5,4,268
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Nicola Kuhn,ApproachRallies,30,23,12,11,3,2,2,196
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,NetPoints,27,19,11,6,1,7,0,165
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,Approach,22,15,8,5,1,6,0,137
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,NetPointsRallies,26,19,11,6,1,6,0,159
20200222-M-Koblenz_CH-SF-Nicola_Kuhn-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,ApproachRallies,21,15,8,5,1,5,0,131
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Gilles Simon,NetPoints,7,7,2,4,0,0,0,25
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Gilles Simon,Approach,6,6,2,3,0,0,0,22
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Gilles Simon,NetPointsRallies,6,6,2,4,0,0,0,24
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Gilles Simon,ApproachRallies,5,5,2,3,0,0,0,21
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Daniil Medvedev,NetPoints,15,8,6,1,3,3,1,78
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Daniil Medvedev,Approach,12,6,4,1,3,2,1,68
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Daniil Medvedev,NetPointsRallies,14,8,6,1,3,2,1,72
20200221-M-Marseille-QF-Gilles_Simon-Daniil_Medvedev,Daniil Medvedev,ApproachRallies,11,6,4,1,3,1,1,62
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Pierre Hugues Herbert,NetPoints,56,40,22,8,6,6,2,236
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Pierre Hugues Herbert,Approach,47,34,17,7,5,5,1,206
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Pierre Hugues Herbert,NetPointsRallies,37,25,16,8,5,4,2,191
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Pierre Hugues Herbert,ApproachRallies,28,19,11,7,4,3,1,161
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Felix Auger Aliassime,NetPoints,19,14,9,4,0,1,4,122
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Felix Auger Aliassime,Approach,15,11,7,3,0,0,4,103
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Felix Auger Aliassime,NetPointsRallies,19,14,9,4,0,1,4,122
20200220-M-Marseille-R16-Pierre_Hugues_Herbert-Felix_Auger_Aliassime,Felix Auger Aliassime,ApproachRallies,15,11,7,3,0,0,4,103
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,NetPoints,14,5,2,3,2,4,2,72
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,Approach,11,3,1,2,2,3,2,52
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,NetPointsRallies,12,5,2,3,2,3,2,66
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,ApproachRallies,9,3,1,2,2,2,2,46
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,NetPoints,7,6,6,0,1,0,0,31
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,Approach,5,4,4,0,1,0,0,24
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,NetPointsRallies,7,6,6,0,1,0,0,31
20200220-M-Marseille-R16-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,ApproachRallies,5,4,4,0,1,0,0,24
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Carlos Alcaraz,NetPoints,33,27,18,7,1,1,0,223
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Carlos Alcaraz,Approach,22,19,11,6,1,1,0,124
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Carlos Alcaraz,NetPointsRallies,33,27,18,7,1,1,0,223
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Carlos Alcaraz,ApproachRallies,22,19,11,6,1,1,0,124
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Federico Coria,NetPoints,13,9,4,4,0,1,2,95
20200219-M-Rio_de_Janeiro-R16-Carlos_Alcaraz-Federico_Coria,Federico Coria,NetPointsRallies,13,9,4,4,0,1,2,95
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Carlos Alcaraz,NetPoints,33,28,14,13,1,2,1,184
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Carlos Alcaraz,Approach,25,22,10,11,1,1,1,128
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Carlos Alcaraz,NetPointsRallies,33,28,14,13,1,2,1,184
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Carlos Alcaraz,ApproachRallies,25,22,10,11,1,1,1,128
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Albert Ramos,NetPoints,21,14,10,4,0,6,1,125
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Albert Ramos,Approach,5,4,3,1,0,1,0,33
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Albert Ramos,NetPointsRallies,21,14,10,4,0,6,1,125
20200218-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Albert_Ramos,Albert Ramos,ApproachRallies,5,4,3,1,0,1,0,33
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Leo Borg,NetPoints,8,5,3,1,2,1,0,54
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Leo Borg,Approach,7,5,3,1,1,1,0,50
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Leo Borg,NetPointsRallies,8,5,3,1,2,1,0,54
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Leo Borg,ApproachRallies,7,5,3,1,1,1,0,50
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Chun Hsin Tseng,NetPoints,4,4,1,3,0,0,0,12
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Chun Hsin Tseng,Approach,1,1,0,1,0,0,0,3
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Chun Hsin Tseng,NetPointsRallies,4,4,1,3,0,0,0,12
20200218-M-Bergamo_CH-R64-Leo_Borg-Chun_Hsin_Tseng,Chun Hsin Tseng,ApproachRallies,1,1,0,1,0,0,0,3
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Alejandro Davidovich Fokina,NetPoints,13,10,8,0,2,0,0,90
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Alejandro Davidovich Fokina,Approach,8,6,4,0,1,0,0,61
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Alejandro Davidovich Fokina,NetPointsRallies,13,10,8,0,2,0,0,90
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Alejandro Davidovich Fokina,ApproachRallies,8,6,4,0,1,0,0,61
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Thiago Seyboth Wild,NetPoints,16,10,7,1,3,2,0,98
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Thiago Seyboth Wild,Approach,7,6,3,1,0,1,0,36
20200217-M-Rio_de_Janeiro-R32-Alejandro_Davidovich_Fokina-Thiago_Seyboth_Wild,Thiago Seyboth Wild,NetPointsRallies,16,10,7,1,3,2,0,98
