match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
20260320-W-Miami-R64-Emerson_Jones-Elina_Svitolina,Elina Svitolina,6A,6,0,6,3,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,Total,47,5,41,24,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,v1st,38,5,33,20,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,v2nd,9,0,8,4,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,fh,16,2,14,7,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,bh,31,3,27,17,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,gs,42,4,37,22,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,sl,5,1,4,2,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,D,26,2,23,11,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,A,21,3,18,13,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,4,21,1,20,15,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,5,20,2,17,7,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,6,6,2,4,2,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,4D,8,0,8,5,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,4A,13,1,12,10,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,5D,15,1,13,6,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,5A,5,1,4,1,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,6D,3,1,2,0,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,6A,3,1,2,2,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,Total,39,9,27,18,2,1,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,v1st,21,7,13,9,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,v2nd,18,2,14,9,2,1,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,fh,14,3,10,6,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,bh,23,6,15,10,2,1,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,gs,29,4,23,15,2,1,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,sl,8,5,2,1,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,D,19,3,15,12,1,1,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,A,20,6,12,6,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,4,23,6,16,9,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,5,7,1,5,4,1,1,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,6,9,2,6,5,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,4D,9,1,8,5,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,4A,14,5,8,4,1,0,1,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,5D,5,1,3,3,1,1,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,5A,2,0,2,1,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,6D,5,1,4,4,0,0,0,0,0
20260320-W-Miami-R64-Elena_Rybakina-Yulia_Putintseva,Yulia Putintseva,6A,4,1,2,1,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,Total,78,14,58,30,6,1,5,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,v1st,53,14,39,20,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,v2nd,25,0,19,10,6,1,5,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,fh,15,1,10,5,4,1,3,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,bh,63,13,48,25,2,0,2,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,gs,70,12,52,26,6,1,5,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,sl,8,2,6,4,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,D,38,8,28,10,2,1,1,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,A,40,6,30,20,4,0,4,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,4,26,8,18,10,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,5,19,2,14,5,3,1,2,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,6,33,4,26,15,3,0,3,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,4D,24,7,17,9,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,4A,2,1,1,1,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,5D,11,1,8,1,2,1,1,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,5A,8,1,6,4,1,0,1,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,6D,3,0,3,0,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Diana Shnaider,6A,30,4,23,15,3,0,3,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,Total,66,21,42,15,3,0,2,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,v1st,36,12,23,7,1,0,1,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,v2nd,30,9,19,8,2,0,1,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,fh,22,7,14,5,1,0,1,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,bh,43,14,27,9,2,0,1,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,gs,64,21,40,13,3,0,2,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,sl,1,0,1,1,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,D,35,12,23,8,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,A,31,9,19,7,3,0,2,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,4,9,0,9,3,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,5,43,16,24,7,3,0,2,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,6,13,5,8,4,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,4D,1,0,1,1,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,4A,8,0,8,2,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,5D,22,7,15,4,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,5A,21,9,9,3,3,0,2,1,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,6D,11,5,6,2,0,0,0,0,0
20260320-W-Miami-R64-Diana_Shnaider-Tereza_Valentova,Tereza Valentova,6A,2,0,2,2,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,Total,46,6,45,19,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,v1st,28,4,29,12,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,v2nd,18,2,16,7,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,fh,28,2,29,14,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,bh,18,4,16,5,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,gs,44,5,44,18,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,sl,2,1,1,1,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,D,23,1,24,8,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,A,23,5,21,11,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,4,26,5,24,8,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,5,7,0,8,4,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,6,13,1,13,7,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,4D,16,1,17,6,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,4A,10,4,7,2,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,5D,2,0,2,1,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,5A,5,0,6,3,1,0,0,1,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,6D,5,0,5,1,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mccartney Kessler,6A,8,1,8,6,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,Total,80,14,65,21,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,v1st,51,8,43,17,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,v2nd,29,6,22,4,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,fh,58,10,47,18,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,bh,22,4,18,3,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,gs,68,12,56,17,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,sl,12,2,9,4,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,D,40,6,32,11,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,A,40,8,33,10,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,4,34,7,25,7,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,5,14,1,12,3,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,6,32,6,28,11,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,4D,24,4,18,7,1,0,0,0,1
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,4A,10,3,7,0,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,5D,10,1,9,2,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,5A,4,0,3,1,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,6D,6,1,5,2,0,0,0,0,0
20260319-W-Miami-R64-Mccartney_Kessler-Mirra_Andreeva,Mirra Andreeva,6A,26,5,23,9,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,Total,59,9,47,18,3,0,2,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,v1st,33,7,26,10,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,v2nd,26,2,21,8,3,0,2,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,fh,35,7,25,9,3,0,2,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,bh,24,2,22,9,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,gs,51,7,41,16,3,0,2,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,sl,8,2,6,2,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,D,30,2,26,9,2,0,2,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,A,29,7,21,9,1,0,0,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,4,21,2,19,8,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,5,16,0,13,5,3,0,2,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,6,22,7,15,5,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,4D,11,1,10,4,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,4A,10,1,9,4,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,5D,10,0,8,2,2,0,2,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,5A,6,0,5,3,1,0,0,1,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,6D,9,1,8,3,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Iga Swiatek,6A,13,6,7,2,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,Total,54,12,42,15,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,v1st,34,10,24,9,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,v2nd,20,2,18,6,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,fh,14,3,11,7,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,bh,40,9,31,8,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,gs,51,11,40,15,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,sl,3,1,2,0,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,D,30,6,24,10,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,A,24,6,18,5,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,4,20,4,16,6,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,5,23,6,17,7,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,6,11,2,9,2,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,4D,9,2,7,4,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,4A,11,2,9,2,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,5D,13,3,10,5,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,5A,10,3,7,2,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,6D,8,1,7,1,0,0,0,0,0
20260319-W-Miami-R64-Iga_Swiatek-Magda_Linette,Magda Linette,6A,3,1,2,1,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,Total,28,4,20,5,2,0,0,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,v1st,12,1,9,3,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,v2nd,16,3,11,2,2,0,0,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,fh,13,1,10,3,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,bh,15,3,10,2,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,gs,28,4,20,5,2,0,0,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,D,14,2,10,2,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,A,14,2,10,3,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,4,12,1,8,1,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,5,11,0,10,4,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,6,5,3,2,0,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,4D,5,0,4,1,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,4A,7,1,4,0,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,5D,5,0,4,1,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,5A,6,0,6,3,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,6D,4,2,2,0,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Talia Gibson,6A,1,1,0,0,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,Total,42,6,31,15,4,1,1,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,v1st,23,6,16,9,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,v2nd,19,0,15,6,4,1,1,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,fh,19,3,15,9,1,0,1,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,bh,22,3,16,6,3,1,0,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,gs,39,4,31,15,4,1,1,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,sl,2,2,0,0,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,D,23,5,17,8,1,1,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,A,19,1,14,7,3,0,1,2,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,4,19,4,13,7,2,1,1,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,5,7,0,6,1,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,6,15,2,12,7,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,4D,14,3,10,4,1,1,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,4A,5,1,3,3,1,0,1,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,5D,2,0,2,0,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,5A,5,0,4,1,1,0,0,1,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,6D,7,2,5,4,0,0,0,0,0
20260319-W-Miami-R128-Talia_Gibson-Sara_Bejlek,Sara Bejlek,6A,8,0,7,3,1,0,0,1,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,Total,93,29,62,22,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,v1st,56,22,34,14,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,v2nd,37,7,28,8,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,fh,61,15,45,15,1,1,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,bh,31,13,17,7,1,0,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,gs,90,28,60,20,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,sl,2,0,2,2,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,D,48,8,38,17,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,A,45,21,24,5,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,4,19,2,16,10,1,1,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,5,51,18,32,8,1,0,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,6,23,9,14,4,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,4D,15,0,14,8,1,1,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,4A,4,2,2,2,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,5D,30,7,22,7,1,0,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,5A,21,11,10,1,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,6D,3,1,2,2,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Lilli Tagger,6A,20,8,12,2,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,Total,73,19,52,27,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,v1st,45,10,35,19,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,v2nd,28,9,17,8,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,fh,29,6,22,12,1,1,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,bh,41,13,27,14,1,0,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,gs,65,19,44,23,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,sl,5,0,5,3,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,D,36,11,25,14,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,A,37,8,27,13,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,4,18,4,14,6,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,5,40,11,27,14,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,6,15,4,11,7,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,4D,8,1,7,3,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,4A,10,3,7,3,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,5D,16,6,10,6,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,5A,24,5,17,8,2,1,1,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,6D,12,4,8,5,0,0,0,0,0
20260319-W-Miami-R128-Lilli_Tagger-Ella_Seidel,Ella Seidel,6A,3,0,3,2,0,0,0,0,0
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,Total,45,9,35,18,1,0,0,0,1
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,v1st,23,5,18,10,0,0,0,0,0
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,v2nd,22,4,17,8,1,0,0,0,1
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,fh,20,4,16,7,0,0,0,0,0
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,bh,25,5,19,11,1,0,0,0,1
20260319-W-Miami-R128-Katie_Volynets-Tereza_Valentova,Katie Volynets,gs,44,9,34,18,1,0,0,0,1
