match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,serve_return,shots_in_pts_won,shots_in_pts_lost
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Sl,23,1,0,0,1,0,6,17
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Dr,8,4,1,0,3,0,3,5
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Lo,1,1,0,0,1,0,0,1
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Vo,1,1,0,1,0,0,1,0
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Ov,3,3,2,0,1,0,2,1
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Sw,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,F,146,27,3,11,13,45,50,96
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,B,57,8,0,3,5,10,25,32
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,R,6,0,0,0,0,0,2,4
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,S,17,1,0,0,1,0,4,13
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,U,2,1,1,0,0,0,1,1
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,Y,6,3,0,0,3,0,2,4
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,M,1,1,0,0,1,0,0,1
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,V,1,1,0,1,0,0,1,0
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,O,3,3,2,0,1,0,2,1
20250708-W-ITF_Aschaffenburg-R32-Alevtina_Ibragimova-Antonia_Schmidt,Antonia Schmidt,J,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Total,309,59,15,15,29,70,127,182
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Fside,134,29,7,9,13,31,58,76
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Bside,175,30,8,6,16,39,69,106
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Fgs,128,27,6,9,12,31,57,71
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Bgs,162,23,6,5,12,39,63,99
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Base,300,55,14,14,27,70,124,176
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Net,9,4,1,1,2,0,3,6
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Gs,271,49,12,14,23,70,117,154
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Sl,19,1,0,0,1,0,3,16
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Dr,9,4,1,0,3,0,3,6
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Lo,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Vo,6,3,0,1,2,0,1,5
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Ov,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Hv,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Sw,1,0,0,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,F,125,27,6,9,12,31,56,69
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,B,146,22,6,5,11,39,61,85
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,R,3,0,0,0,0,0,1,2
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,S,16,1,0,0,1,0,2,14
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,U,1,1,0,0,1,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Y,8,3,1,0,2,0,3,5
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,M,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,V,3,0,0,0,0,0,0,3
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,Z,3,3,0,1,2,0,1,2
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,O,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,H,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Ziva Falkner,K,1,0,0,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Total,297,58,25,15,18,47,180,117
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Fside,160,32,16,8,8,24,99,61
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Bside,137,26,9,7,10,23,81,56
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Fgs,152,25,10,7,8,24,91,61
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Bgs,129,21,5,7,9,23,74,55
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Base,288,51,19,14,18,47,171,117
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Net,9,7,6,1,0,0,9,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Gs,237,40,14,12,14,47,141,96
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Sl,44,6,1,2,3,0,24,20
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Dr,7,5,4,0,1,0,6,1
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Vo,2,1,1,0,0,0,2,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Ov,7,6,5,1,0,0,7,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,F,128,22,9,6,7,24,80,48
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,B,109,18,5,6,7,23,61,48
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,R,24,3,1,1,1,0,11,13
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,S,20,3,0,1,2,0,13,7
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,U,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Y,6,4,3,0,1,0,5,1
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,Z,2,1,1,0,0,0,2,0
20250708-W-ITF_Aschaffenburg-Q1-Ziva_Falkner-Selina_Dal,Selina Dal,O,7,6,5,1,0,0,7,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Total,278,52,23,13,15,52,155,123
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Fside,174,41,17,10,13,26,95,79
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Bside,104,11,6,3,2,26,60,44
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Fgs,147,24,7,6,10,25,76,71
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Bgs,99,9,4,3,2,26,58,41
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Base,262,42,17,10,14,52,145,117
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Net,16,10,6,3,1,0,10,6
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Gs,211,31,11,8,11,46,117,94
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Sl,35,2,0,1,1,5,17,18
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Dr,14,7,4,1,2,1,9,5
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Lo,2,2,2,0,0,0,2,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Vo,7,4,2,2,0,0,4,3
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Ov,6,5,3,1,1,0,4,2
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Sw,3,1,1,0,0,0,2,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,F,121,22,7,5,9,20,62,59
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,B,90,9,4,3,2,26,55,35
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,R,26,2,0,1,1,5,14,12
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,S,9,0,0,0,0,0,3,6
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,U,13,7,4,1,2,1,9,4
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Y,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,M,2,2,2,0,0,0,2,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,V,5,4,2,2,0,0,4,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,Z,2,0,0,0,0,0,0,2
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,O,6,5,3,1,1,0,4,2
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Rasheeda Mcadoo,J,3,1,1,0,0,0,2,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Total,267,41,9,18,14,41,124,143
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Fside,172,22,6,9,7,28,78,94
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Bside,95,19,3,9,7,13,46,49
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Fgs,165,18,4,7,7,28,73,92
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Bgs,92,18,2,9,7,13,45,47
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Base,259,37,7,16,14,41,119,140
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Net,8,4,2,2,0,0,5,3
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Gs,251,34,6,15,13,40,116,135
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Sl,6,2,0,1,1,1,2,4
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Dr,2,1,1,0,0,0,1,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Vo,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Ov,3,2,1,1,0,0,2,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Sw,4,2,1,1,0,0,3,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,F,161,17,4,6,7,28,71,90
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,B,90,17,2,9,6,12,45,45
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,R,4,1,0,1,0,0,2,2
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,S,2,1,0,0,1,1,0,2
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,U,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,Y,1,1,1,0,0,0,1,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,V,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,O,2,2,1,1,0,0,2,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,P,1,0,0,0,0,0,0,1
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,J,3,2,1,1,0,0,3,0
20250708-W-ITF_Aschaffenburg-Q1-Rasheeda_Mcadoo-Sophia_Ksandinov,Sophia Ksandinov,K,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Total,123,33,14,8,11,37,81,42
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Fside,68,24,11,5,8,20,45,23
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Bside,55,9,3,3,3,17,36,19
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Fgs,62,20,8,4,8,20,39,23
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Bgs,52,9,3,3,3,16,34,18
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Base,118,29,11,7,11,37,76,42
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Net,5,4,3,1,0,0,5,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Gs,102,28,10,7,11,33,68,34
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Sl,12,1,1,0,0,3,5,7
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Lo,4,0,0,0,0,1,3,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Vo,2,2,1,1,0,0,2,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Ov,2,2,2,0,0,0,2,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,Sw,1,0,0,0,0,0,1,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,F,54,19,7,4,8,18,36,18
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,B,48,9,3,3,3,15,32,16
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,R,8,1,1,0,0,2,3,5
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,S,4,0,0,0,0,1,2,2
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,L,2,0,0,0,0,0,2,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,M,2,0,0,0,0,1,1,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,V,2,2,1,1,0,0,2,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,O,2,2,2,0,0,0,2,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Iga Swiatek,K,1,0,0,0,0,0,1,0
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Total,113,27,6,6,15,23,37,76
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Fside,51,12,2,4,6,9,16,35
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Bside,62,15,4,2,9,14,21,41
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Fgs,48,12,2,4,6,9,16,32
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Bgs,61,15,4,2,9,14,21,40
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Base,111,27,6,6,15,23,37,74
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Net,2,0,0,0,0,0,0,2
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Gs,82,25,6,6,13,15,32,50
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Sl,27,2,0,0,2,8,5,22
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Lo,2,0,0,0,0,0,0,2
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Vo,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,Ov,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,F,38,12,2,4,6,4,14,24
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,B,44,13,4,2,7,11,18,26
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,R,10,0,0,0,0,5,2,8
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,S,17,2,0,0,2,3,3,14
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,L,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,M,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,V,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Iga_Swiatek-Clara_Tauson,Clara Tauson,O,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Total,259,37,8,7,22,36,122,137
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Fside,121,15,4,4,7,16,57,64
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Bside,138,22,4,3,15,20,65,73
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Fgs,116,13,2,4,7,16,54,62
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Bgs,133,21,3,3,15,20,63,70
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Base,255,35,6,7,22,36,120,135
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Net,4,2,2,0,0,0,2,2
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Gs,217,32,5,7,20,33,103,114
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Sl,32,2,0,0,2,3,14,18
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Dr,5,0,0,0,0,0,2,3
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Lo,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Vo,2,2,2,0,0,0,2,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Ov,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Sw,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,F,108,12,2,4,6,14,52,56
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,B,109,20,3,3,14,19,51,58
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,R,8,1,0,0,1,2,2,6
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,S,24,1,0,0,1,1,12,12
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,U,1,0,0,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Y,4,0,0,0,0,0,1,3
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,L,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,V,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,Z,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,O,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Emma Navarro,J,1,0,0,0,0,0,0,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Total,269,46,16,6,24,47,143,126
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Fside,172,32,10,3,19,32,89,83
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Bside,97,14,6,3,5,15,54,43
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Fgs,152,21,6,2,13,32,78,74
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Bgs,94,11,3,3,5,15,51,43
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Base,264,41,12,6,23,47,139,125
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Net,5,5,4,0,1,0,4,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Gs,211,30,9,5,16,43,105,106
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Sl,35,2,0,0,2,4,24,11
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Dr,17,8,2,1,5,0,9,8
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Lo,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Vo,3,3,2,0,1,0,2,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Ov,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Hv,1,1,1,0,0,0,1,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,F,120,19,6,2,11,28,56,64
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,B,91,11,3,3,5,15,49,42
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,R,32,2,0,0,2,4,22,10
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,S,3,0,0,0,0,0,2,1
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,U,15,6,0,1,5,0,7,8
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,Y,2,2,2,0,0,0,2,0
20250707-W-Wimbledon-R16-Emma_Navarro-Mirra_Andreeva,Mirra Andreeva,L,1,1,1,0,0,0,1,0
