match_id,server,returner,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20260209-W-Doha-R32-Magda_Linette-Mirra_Andreeva,Mirra Andreeva,Magda Linette,7-9-2,10,8,5,1,0,2,2,0,2
20260209-W-Doha-R32-Magda_Linette-Mirra_Andreeva,Mirra Andreeva,Magda Linette,10-2,11,6,1,1,2,5,2,1,4
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,Total,91,34,12,12,13,57,17,25,8
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,1-3,59,19,4,9,8,40,12,18,4
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,4-6,13,3,3,0,4,10,2,4,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,7-9,15,10,4,2,1,5,2,2,4
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,10,4,2,1,1,0,2,1,1,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,1-3-1,30,14,2,8,7,16,3,4,4
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,4-6-1,11,2,2,0,4,9,2,3,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,7-9-1,8,7,2,2,1,1,0,0,3
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Solana Sierra,Karolina Pliskova,10-1,3,1,1,0,0,2,1,1,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Karolina Pliskova,Solana Sierra,1-3-2,29,24,9,14,0,5,2,1,1
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Karolina Pliskova,Solana Sierra,4-6-2,2,1,0,1,0,1,1,0,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Karolina Pliskova,Solana Sierra,7-9-2,7,4,2,2,1,3,2,0,0
20260208-W-Doha-R64-Solana_Sierra-Karolina_Pliskova,Karolina Pliskova,Solana Sierra,10-2,1,0,0,0,0,1,0,1,0
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,Total,135,61,16,12,18,74,30,21,27
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,1-3,66,34,4,11,9,32,7,11,13
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,4-6,31,12,4,1,5,19,10,4,7
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,7-9,17,6,4,0,1,11,6,4,2
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,10,21,9,4,0,3,12,7,2,5
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,1-3-1,36,19,3,10,6,17,3,3,6
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,4-6-1,12,2,1,1,0,10,7,3,0
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,7-9-1,8,6,4,0,1,2,0,1,2
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Marie Bouzkova,Victoria Mboko,10-1,13,6,3,0,3,7,3,1,3
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Victoria Mboko,Marie Bouzkova,1-3-2,30,15,4,8,7,15,1,1,3
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Victoria Mboko,Marie Bouzkova,4-6-2,19,9,3,1,7,10,3,0,5
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Victoria Mboko,Marie Bouzkova,7-9-2,9,9,6,3,0,0,0,0,0
20260208-W-Doha-R64-Marie_Bouzkova-Victoria_Mboko,Victoria Mboko,Marie Bouzkova,10-2,8,5,4,1,2,3,1,0,0
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,Total,121,71,16,34,17,50,19,14,17
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,1-3,60,37,7,20,6,23,8,9,6
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,4-6,31,16,4,6,6,15,6,3,6
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,7-9,22,15,4,6,2,7,3,2,5
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,10,8,3,1,2,3,5,2,0,0
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,1-3-1,35,29,5,19,4,6,1,1,5
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,4-6-1,15,3,1,2,5,12,5,2,0
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,7-9-1,11,8,2,3,1,3,1,1,3
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Karolina Muchova,Jaqueline Cristian,10-1,4,3,1,2,1,1,0,0,0
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Jaqueline Cristian,Karolina Muchova,1-3-2,25,17,7,8,1,8,2,1,2
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Jaqueline Cristian,Karolina Muchova,4-6-2,16,3,1,1,6,13,3,4,1
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Jaqueline Cristian,Karolina Muchova,7-9-2,11,4,2,1,2,7,2,3,1
20260208-W-Doha-R64-Karolina_Muchova-Jaqueline_Cristian,Jaqueline Cristian,Karolina Muchova,10-2,4,4,2,0,0,0,0,0,2
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,Total,133,74,33,18,17,59,15,24,22
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,1-3,77,39,14,13,13,38,4,18,11
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,4-6,33,23,13,4,1,10,5,4,6
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,7-9,12,6,1,1,3,6,3,0,4
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,10,11,6,5,0,0,5,3,2,1
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,1-3-1,43,27,10,11,6,16,1,6,6
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,4-6-1,15,7,5,1,1,8,4,3,1
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,7-9-1,6,5,1,1,1,1,0,0,3
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Ekaterina Alexandrova,Alexandra Eala,10-1,6,2,2,0,0,4,2,2,0
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Alexandra Eala,Ekaterina Alexandrova,1-3-2,34,22,3,12,5,12,4,2,7
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Alexandra Eala,Ekaterina Alexandrova,4-6-2,18,2,1,1,5,16,8,3,0
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Alexandra Eala,Ekaterina Alexandrova,7-9-2,6,5,3,0,1,1,0,0,2
20260205-W-Abu_Dhabi-QF-Ekaterina_Alexandrova-Alexandra_Eala,Alexandra Eala,Ekaterina Alexandrova,10-2,5,1,1,0,1,4,3,0,0
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,Total,89,58,18,23,5,31,6,20,15
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,1-3,43,26,5,12,1,17,5,11,7
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,4-6,29,18,7,5,4,11,0,7,6
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,7-9,8,7,2,4,0,1,0,1,1
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,10,9,7,4,2,0,2,1,1,1
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,1-3-1,22,17,3,10,0,5,2,3,4
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,4-6-1,14,6,0,2,2,8,0,6,4
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,7-9-1,6,5,1,3,0,1,0,1,1
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Katie Volynets,Linda Klimovicova,10-1,4,3,2,1,0,1,1,0,0
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Linda Klimovicova,Katie Volynets,1-3-2,21,12,3,8,3,9,2,2,1
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Linda Klimovicova,Katie Volynets,4-6-2,15,3,0,1,2,12,7,3,2
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Linda Klimovicova,Katie Volynets,7-9-2,2,0,0,0,0,2,1,1,0
20260201-W-Ostrava-R32-Katie_Volynets-Linda_Klimovicova,Linda Klimovicova,Katie Volynets,10-2,5,1,0,1,1,4,2,1,0
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,Total,120,56,10,26,15,64,17,27,20
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,1-3,71,32,4,17,8,39,8,18,11
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,4-6,28,15,2,5,3,13,6,4,8
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,7-9,11,4,2,2,3,7,1,3,0
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,10,10,5,2,2,1,5,2,2,1
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,1-3-1,40,22,3,15,6,18,3,4,4
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,4-6-1,14,6,2,1,2,8,2,4,3
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,7-9-1,5,3,2,1,1,2,0,1,0
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Lanlana Tararudee,Solana Sierra,10-1,6,1,0,1,1,5,2,2,0
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Solana Sierra,Lanlana Tararudee,1-3-2,31,21,5,14,7,10,1,2,2
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Solana Sierra,Lanlana Tararudee,4-6-2,14,5,4,0,5,9,0,4,1
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Solana Sierra,Lanlana Tararudee,7-9-2,6,5,1,2,0,1,0,1,2
20260129-W-Manila-QF-Lanlana_Tararudee-Solana_Sierra,Solana Sierra,Lanlana Tararudee,10-2,4,0,0,0,1,4,2,1,0
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,Total,149,81,29,43,21,68,12,35,9
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,1-3,93,51,19,27,13,42,5,24,5
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,4-6,36,18,6,10,5,18,6,7,2
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,7-9,9,5,1,3,1,4,1,2,1
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,10,11,7,3,3,2,4,0,2,1
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,1-3-1,46,37,13,22,7,9,1,1,2
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,4-6-1,20,6,4,2,3,14,5,6,0
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,7-9-1,4,1,0,1,1,3,1,1,0
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Elena Rybakina,Jessica Pegula,10-1,3,1,0,1,1,2,0,1,0
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Jessica Pegula,Elena Rybakina,1-3-2,47,33,4,23,3,14,6,5,6
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Jessica Pegula,Elena Rybakina,4-6-2,16,4,1,1,2,12,2,8,2
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Jessica Pegula,Elena Rybakina,7-9-2,5,1,0,1,1,4,1,2,0
20260129-W-Australian_Open-SF-Elena_Rybakina-Jessica_Pegula,Jessica Pegula,Elena Rybakina,10-2,8,2,0,1,1,6,3,2,1
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,Total,114,67,26,15,14,47,10,20,25
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,1-3,78,47,18,14,10,31,6,12,14
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,4-6,22,15,6,1,3,7,2,2,8
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,7-9,10,4,1,0,1,6,1,4,3
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,10,4,1,1,0,0,3,1,2,0
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,1-3-1,48,36,17,10,3,12,1,5,9
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,4-6-1,7,4,2,0,2,3,1,0,2
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,7-9-1,1,0,0,0,0,1,0,1,0
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,10-1,3,0,0,0,0,3,1,2,0
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Iga Swiatek,Elena Rybakina,1-3-2,30,19,5,7,5,11,1,4,7
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Iga Swiatek,Elena Rybakina,4-6-2,15,4,1,2,6,11,4,1,1
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Iga Swiatek,Elena Rybakina,7-9-2,9,5,1,3,3,4,1,0,1
20260128-W-Australian_Open-QF-Elena_Rybakina-Iga_Swiatek,Iga Swiatek,Elena Rybakina,10-2,1,0,0,0,0,1,1,0,0
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,Total,88,31,1,13,19,57,12,21,17
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,1-3,52,18,0,10,9,34,6,14,8
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,4-6,17,6,1,2,5,11,3,3,3
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,7-9,11,3,0,0,2,8,3,3,3
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,10,8,4,0,1,3,4,0,1,3
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,1-3-1,27,12,0,6,4,15,1,5,6
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,4-6-1,7,0,0,0,3,7,2,2,0
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,7-9-1,7,3,0,0,1,4,1,2,3
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Coco Gauff,Elina Svitolina,10-1,2,0,0,0,1,2,0,1,0
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Elina Svitolina,Coco Gauff,1-3-2,25,19,5,9,2,6,0,4,5
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Elina Svitolina,Coco Gauff,4-6-2,10,4,1,1,3,6,1,2,2
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Elina Svitolina,Coco Gauff,7-9-2,4,4,2,1,0,0,0,0,1
20260127-W-Australian_Open-QF-Coco_Gauff-Elina_Svitolina,Elina Svitolina,Coco Gauff,10-2,6,2,0,0,3,4,0,1,2
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,Total,133,56,16,30,21,77,19,30,8
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,1-3,83,30,7,21,12,53,13,21,0
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,4-6,26,14,3,4,4,12,2,6,7
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,7-9,15,6,3,3,3,9,4,2,0
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,10,9,6,3,2,2,3,0,1,1
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,1-3-1,45,23,5,18,7,22,2,6,0
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,4-6-1,14,5,1,1,4,9,0,5,3
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,7-9-1,8,6,3,3,0,2,1,1,0
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Amanda Anisimova,Jessica Pegula,10-1,4,2,1,0,1,2,0,1,1
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Jessica Pegula,Amanda Anisimova,1-3-2,38,31,11,15,0,7,2,3,5
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Jessica Pegula,Amanda Anisimova,4-6-2,12,3,2,1,4,9,2,3,0
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Jessica Pegula,Amanda Anisimova,7-9-2,7,7,3,1,0,0,0,0,3
20260127-W-Australian_Open-QF-Amanda_Anisimova-Jessica_Pegula,Jessica Pegula,Amanda Anisimova,10-2,5,1,0,0,0,4,2,2,1
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,Total,125,69,11,31,14,56,24,17,21
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,1-3,92,51,7,23,10,41,17,13,15
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,4-6,20,11,2,6,3,9,4,2,3
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,7-9,10,5,1,2,1,5,2,2,2
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,10,3,2,1,0,0,1,1,0,1
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,1-3-1,51,33,7,21,6,18,7,4,5
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,4-6-1,8,3,0,3,2,5,2,1,0
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,7-9-1,6,4,1,1,1,2,1,0,2
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Jessica Pegula,Madison Keys,10-1,1,0,0,0,0,1,1,0,0
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Madison Keys,Jessica Pegula,1-3-2,41,23,10,9,10,18,0,2,4
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Madison Keys,Jessica Pegula,4-6-2,12,4,2,1,3,8,2,3,1
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Madison Keys,Jessica Pegula,7-9-2,4,3,1,2,0,1,0,1,0
20260126-W-Australian_Open-R16-Jessica_Pegula-Madison_Keys,Madison Keys,Jessica Pegula,10-2,2,0,0,0,1,2,1,0,0
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,Total,91,59,20,24,16,32,7,8,14
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,1-3,51,32,8,16,11,19,1,6,7
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,4-6,23,15,5,5,3,8,4,1,5
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,7-9,11,7,5,0,2,4,1,1,2
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,10,6,5,2,3,0,1,1,0,0
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,1-3-1,28,22,6,10,4,6,0,1,6
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,4-6-1,10,6,2,1,1,4,3,0,3
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,7-9-1,3,3,2,0,0,0,0,0,1
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Iga Swiatek,Maddison Inglis,10-1,2,1,0,1,0,1,1,0,0
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Maddison Inglis,Iga Swiatek,1-3-2,23,13,1,5,1,10,2,6,7
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Maddison Inglis,Iga Swiatek,4-6-2,13,4,1,1,2,9,3,4,2
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Maddison Inglis,Iga Swiatek,7-9-2,8,4,1,1,1,4,3,0,2
20260126-W-Australian_Open-R16-Iga_Swiatek-Maddison_Inglis,Maddison Inglis,Iga Swiatek,10-2,4,0,0,0,0,4,2,2,0
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,Total,74,51,17,14,13,23,4,5,17
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,1-3,31,24,6,10,3,7,1,2,5
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,4-6,20,13,6,2,4,7,2,1,5
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,7-9,13,7,0,0,4,6,1,1,7
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,10,10,7,5,2,2,3,0,1,0
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,1-3-1,18,13,3,7,1,5,1,2,3
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,4-6-1,9,4,2,1,3,5,2,0,1
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,7-9-1,5,4,0,0,1,1,0,0,4
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Iva Jovic,Yulia Putintseva,10-1,6,5,3,2,1,1,0,0,0
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Yulia Putintseva,Iva Jovic,1-3-2,13,2,0,0,2,11,3,3,2
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Yulia Putintseva,Iva Jovic,4-6-2,11,2,0,1,4,9,4,1,1
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Yulia Putintseva,Iva Jovic,7-9-2,8,5,1,1,3,3,0,0,3
20260125-W-Australian_Open-R16-Iva_Jovic-Yulia_Putintseva,Yulia Putintseva,Iva Jovic,10-2,4,2,0,1,0,2,2,0,1
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,Total,119,64,16,18,21,55,20,13,27
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,1-3,57,28,6,8,12,29,8,8,11
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,4-6,36,19,6,4,8,17,6,3,9
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,7-9,13,10,2,4,1,3,1,1,4
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,10,13,7,2,2,0,6,5,1,3
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,1-3-1,27,19,5,8,6,8,1,0,6
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,4-6-1,22,8,3,2,7,14,5,2,3
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,7-9-1,7,6,1,2,1,1,0,0,3
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Elina Svitolina,Mirra Andreeva,10-1,5,2,0,1,0,3,3,0,1
20260125-W-Australian_Open-R16-Elina_Svitolina-Mirra_Andreeva,Mirra Andreeva,Elina Svitolina,1-3-2,30,21,7,8,5,9,1,0,6
