match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,4,32,23,1,1,7,16,21,1
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,5,17,7,0,0,0,2,7,1
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,6,17,12,4,2,2,8,12,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,4d,14,9,0,0,4,7,12,1
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,4a,18,14,1,1,3,9,9,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,5d,10,3,0,0,0,1,5,1
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,5a,7,4,0,0,0,1,2,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,6d,11,7,3,0,1,4,7,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Iva Jovic,6a,6,5,1,2,1,4,5,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,d,39,25,1,1,9,15,23,3
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,a,38,14,2,0,5,7,20,5
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,4,34,20,1,1,8,13,22,3
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,5,18,9,0,0,2,3,6,3
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,6,25,10,2,0,4,6,15,2
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,4d,18,12,0,1,5,9,15,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,4a,16,8,1,0,3,4,7,3
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,5d,14,8,0,0,1,2,3,3
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,5a,4,1,0,0,1,1,3,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,6d,7,5,1,0,3,4,5,0
20260216-W-Dubai-R64-Iva_Jovic-Kamilla_Rakhimova,Kamilla Rakhimova,6a,18,5,1,0,1,2,10,2
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,d,29,12,0,0,4,5,19,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,a,26,13,0,1,2,6,16,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,4,30,11,0,1,3,5,18,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,5,10,4,0,0,0,1,7,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,6,15,10,0,0,3,5,10,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,4d,22,9,0,0,3,4,13,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,4a,8,2,0,1,0,1,5,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,5d,2,0,0,0,0,0,2,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,5a,8,4,0,0,0,1,5,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,6d,5,3,0,0,1,1,4,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Maya Joint,6a,10,7,0,0,2,4,6,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,d,26,15,0,1,2,4,15,3
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,a,25,15,1,1,4,7,16,2
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,4,16,7,0,0,2,3,11,1
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,5,21,11,0,0,0,1,11,2
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,6,14,12,1,2,4,7,9,2
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,4d,3,1,0,0,0,0,3,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,4a,13,6,0,0,2,3,8,1
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,5d,15,7,0,0,0,1,7,2
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,5a,6,4,0,0,0,0,4,0
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,6d,8,7,0,1,2,3,5,1
20260215-W-Dubai-R64-Maya_Joint-Diana_Shnaider,Diana Shnaider,6a,6,5,1,1,2,4,4,1
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,d,56,35,5,2,13,24,41,2
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,a,52,28,1,0,12,20,35,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,4,43,27,2,2,10,19,28,2
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,5,43,21,0,0,9,12,28,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,6,22,15,4,0,6,13,20,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,4d,20,10,1,2,4,7,12,2
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,4a,23,17,1,0,6,12,16,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,5d,19,12,0,0,4,6,14,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,5a,24,9,0,0,5,6,14,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,6d,17,13,4,0,5,11,15,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Victoria Mboko,6a,5,2,0,0,1,2,5,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,d,56,34,8,1,5,17,35,1
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,a,50,26,3,0,10,16,31,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,4,45,23,3,1,8,15,27,1
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,5,26,16,0,0,3,4,10,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,6,35,21,8,0,4,14,29,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,4d,19,10,2,1,4,8,16,1
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,4a,26,13,1,0,4,7,11,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,5d,19,13,0,0,1,2,6,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,5a,7,3,0,0,2,2,4,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,6d,18,11,6,0,0,7,13,0
20260212-W-Doha-QF-Victoria_Mboko-Elena_Rybakina,Elena Rybakina,6a,17,10,2,0,4,7,16,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,d,54,30,0,0,6,14,41,2
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,a,48,28,0,0,8,12,37,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,4,41,17,0,0,5,10,31,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,5,13,10,0,0,1,2,6,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,6,48,31,0,0,8,14,41,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,4d,21,8,0,0,3,5,17,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,4a,20,9,0,0,2,5,14,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,5d,6,6,0,0,0,1,3,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,5a,7,4,0,0,1,1,3,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,6d,27,16,0,0,3,8,21,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Maria Sakkari,6a,21,15,0,0,5,6,20,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,d,43,22,1,0,7,9,26,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,a,40,27,4,0,7,15,26,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,4,38,21,4,0,6,12,23,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,5,21,13,0,0,4,6,12,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,6,24,15,1,0,4,6,17,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,4d,12,5,1,0,2,4,9,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,4a,26,16,3,0,4,8,14,1
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,5d,16,9,0,0,2,2,9,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,5a,5,4,0,0,2,4,3,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,6d,15,8,0,0,3,3,8,0
20260212-W-Doha-QF-Maria_Sakkari-Iga_Swiatek,Iga Swiatek,6a,9,7,1,0,1,3,9,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,d,28,19,1,0,5,10,16,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,a,27,19,0,0,4,5,18,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,4,25,19,1,0,4,7,18,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,5,21,13,0,0,2,4,10,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,6,9,6,0,0,3,4,6,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,4d,6,5,1,0,1,3,5,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,4a,19,14,0,0,3,4,13,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,5d,16,10,0,0,2,4,8,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,5a,5,3,0,0,0,0,2,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,6d,6,4,0,0,2,3,3,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Karolina Muchova,6a,3,2,0,0,1,1,3,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,d,30,17,1,0,2,7,20,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,a,29,15,1,0,4,5,18,1
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,4,27,14,2,0,4,7,18,1
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,5,15,9,0,0,1,3,7,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,6,17,9,0,0,1,2,13,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,4d,4,3,1,0,1,3,4,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,4a,23,11,1,0,3,4,14,1
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,5d,12,6,0,0,0,2,6,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,5a,3,3,0,0,1,1,1,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,6d,14,8,0,0,1,2,10,0
20260212-W-Doha-QF-Karolina_Muchova-Anna_Kalinskaya,Anna Kalinskaya,6a,3,1,0,0,0,0,3,0
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,d,44,25,2,0,6,13,31,4
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,a,42,25,3,0,0,7,27,3
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,4,32,18,0,0,3,8,22,3
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,5,19,9,0,0,1,2,9,2
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,6,35,23,5,0,2,10,27,2
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,4d,15,6,0,0,3,5,9,3
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,4a,17,12,0,0,0,3,13,0
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,5d,10,6,0,0,1,1,5,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,5a,9,3,0,0,0,1,4,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,6d,19,13,2,0,2,7,17,0
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Victoria Mboko,6a,16,10,3,0,0,3,10,2
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,d,53,25,1,0,5,9,35,3
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,a,51,33,1,1,7,12,36,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,4,40,24,1,0,7,13,30,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,5,23,10,0,0,1,1,13,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,6,41,24,1,1,4,7,28,2
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,4d,25,13,1,0,5,8,23,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,4a,15,11,0,0,2,5,7,0
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,5d,8,5,0,0,0,0,5,0
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,5a,15,5,0,0,1,1,8,1
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,6d,20,7,0,0,0,1,7,2
20260211-W-Doha-R16-Victoria_Mboko-Mirra_Andreeva,Mirra Andreeva,6a,21,17,1,1,4,6,21,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,d,48,27,6,0,6,15,36,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,a,44,26,1,0,6,13,24,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,4,51,32,5,0,5,17,35,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,5,13,6,0,0,2,2,6,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,6,28,15,2,0,5,9,19,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,4d,22,15,4,0,3,9,21,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,4a,29,17,1,0,2,8,14,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,5d,5,1,0,0,0,0,2,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,5a,8,5,0,0,2,2,4,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,6d,21,11,2,0,3,6,13,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Iga Swiatek,6a,7,4,0,0,2,3,6,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,d,48,20,0,0,9,11,31,3
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,a,42,21,1,0,2,8,30,1
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,4,43,23,1,0,7,11,29,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,5,10,3,0,0,1,2,5,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,6,37,15,0,0,3,6,27,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,4d,31,15,0,0,7,9,19,2
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,4a,12,8,1,0,0,2,10,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,5d,3,1,0,0,1,1,3,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,5a,7,2,0,0,0,1,2,0
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,6d,14,4,0,0,1,1,9,1
20260211-W-Doha-R16-Iga_Swiatek-Daria_Kasatkina,Daria Kasatkina,6a,23,11,0,0,2,5,18,1
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,d,32,13,0,0,6,9,19,3
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,a,32,19,2,0,2,7,22,1
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,4,31,16,1,0,4,9,24,2
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,5,18,8,0,0,2,2,6,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,6,15,8,1,0,2,5,11,2
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,4d,16,8,0,0,3,5,13,1
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,4a,15,8,1,0,1,4,11,1
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,5d,9,2,0,0,2,2,3,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,5a,9,6,0,0,0,0,3,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,6d,7,3,0,0,1,2,3,2
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Tereza Valentova,6a,8,5,1,0,1,3,8,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,d,21,17,0,0,6,7,9,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,a,19,13,1,0,6,8,14,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,4,13,7,0,0,2,3,7,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,5,12,10,0,0,2,2,5,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,6,15,13,1,0,8,10,11,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,4d,2,1,0,0,0,0,1,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,4a,11,6,0,0,2,3,6,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,5d,11,9,0,0,2,2,4,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,5a,1,1,0,0,0,0,1,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,6d,8,7,0,0,4,5,4,0
20260210-W-Doha-R32-Tereza_Valentova-Karolina_Muchova,Karolina Muchova,6a,7,6,1,0,4,5,7,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,d,22,15,1,0,4,7,12,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,a,18,15,3,0,1,10,11,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,4,22,17,2,0,2,10,14,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,5,1,1,0,0,1,1,0,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,6,17,12,2,0,2,6,9,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,4d,10,7,1,0,2,4,8,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,4a,12,10,1,0,0,6,6,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,5d,1,1,0,0,1,1,0,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,6d,11,7,0,0,1,2,4,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Iga Swiatek,6a,6,5,2,0,1,4,5,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,d,25,11,1,0,3,8,13,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,a,22,9,0,0,1,4,11,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,4,22,7,0,0,2,4,12,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,5,11,7,0,0,1,4,1,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,6,14,6,1,0,1,4,11,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,4d,12,4,0,0,2,2,9,1
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,4a,10,3,0,0,0,2,3,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,5d,6,4,0,0,0,3,0,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,5a,5,3,0,0,1,1,1,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,6d,7,3,1,0,1,3,4,0
20260210-W-Doha-R32-Iga_Swiatek-Janice_Tjen,Janice Tjen,6a,7,3,0,0,0,1,7,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,d,29,19,2,0,10,13,19,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,a,25,18,0,2,4,10,15,2
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,4,25,19,1,2,7,12,19,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,5,11,7,0,0,1,2,5,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,6,18,11,1,0,6,9,10,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,4d,9,7,1,0,4,5,9,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,4a,16,12,0,2,3,7,10,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,5d,7,5,0,0,1,2,3,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,5a,4,2,0,0,0,0,2,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,6d,13,7,1,0,5,6,7,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Elena Rybakina,6a,5,4,0,0,1,3,3,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,d,37,22,0,1,6,12,26,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,a,37,17,1,1,8,14,20,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,4,30,18,1,1,5,13,22,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,5,22,9,0,0,3,5,6,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,6,22,12,0,1,6,8,18,1
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,4d,17,10,0,0,3,6,13,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,4a,13,8,1,1,2,7,9,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,5d,11,7,0,0,1,3,4,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,5a,11,2,0,0,2,2,2,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,6d,9,5,0,1,2,3,9,0
20260210-W-Doha-R32-Elena_Rybakina-Xin_Yu_Wang,Xin Yu Wang,6a,13,7,0,0,4,5,9,1
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Linda Noskova,4,23,14,0,2,4,8,14,1
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Linda Noskova,5,16,10,0,0,1,3,2,3
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Linda Noskova,6,17,12,2,1,3,8,14,1
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Linda Noskova,4d,12,6,0,0,4,5,9,1
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Linda Noskova,4a,11,8,0,2,0,3,5,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,d,22,12,0,1,2,6,12,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,a,20,9,0,0,0,6,11,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,4,13,8,0,0,1,5,9,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,5,11,7,0,0,0,3,4,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,6,18,6,0,1,1,4,10,0
20260209-W-Doha-R64-Maya_Joint-Linda_Noskova,Maya Joint,4d,5,5,0,0,1,2,4,0
