match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20250102-W-Auckland-R16-Greet_Minnen-Alycia_Parks,Alycia Parks,B-DTM,6,2,1,0,1,2,4
20250102-W-Auckland-R16-Greet_Minnen-Alycia_Parks,Alycia Parks,B-DTL,5,2,2,0,0,4,1
20250102-W-Auckland-R16-Greet_Minnen-Alycia_Parks,Alycia Parks,B-IO,3,1,0,0,1,0,3
20250102-W-Auckland-R16-Greet_Minnen-Alycia_Parks,Alycia Parks,S-DTM,4,1,0,0,1,1,3
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,F-XC,15,3,1,1,1,8,7
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,F-DTM,12,3,0,0,3,3,9
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,F-DTL,1,0,0,0,0,0,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,B-XC,12,5,1,1,3,5,7
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,B-DTM,17,4,0,3,1,8,9
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,B-DTL,1,0,0,0,0,0,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,B-IO,2,1,1,0,0,2,0
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Olivia Gadecki,S-DTM,1,0,0,0,0,0,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,F-XC,16,5,1,3,1,10,6
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,F-DTM,12,3,0,2,1,3,9
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,F-DTL,4,2,2,0,0,3,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,F-IO,13,7,5,0,2,9,4
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,B-XC,6,5,1,2,2,4,2
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,B-DTM,12,3,0,3,0,11,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,B-DTL,1,1,1,0,0,1,0
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,B-IO,1,1,0,0,1,0,1
20250101-W-United_Cup-RR-Olivia_Gadecki-Katie_Boulter,Katie Boulter,S-DTM,1,0,0,0,0,0,1
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,F-XC,35,7,3,3,1,24,11
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,F-DTM,15,1,0,0,1,8,7
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,F-DTL,17,7,2,2,3,10,7
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,F-IO,27,7,3,2,2,20,7
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,B-XC,29,5,3,0,2,21,8
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,B-DTM,13,3,0,1,2,7,6
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,B-DTL,9,6,3,2,1,7,2
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,B-IO,3,2,0,0,2,0,3
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Iga Swiatek,S-XC,1,0,0,0,0,1,0
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,F-XC,24,4,1,0,3,12,12
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,F-DTM,15,2,0,0,2,5,10
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,F-DTL,10,5,2,0,3,3,7
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,F-IO,8,4,4,0,0,5,3
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,F-II,2,1,1,0,0,1,1
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,B-XC,11,3,1,0,2,2,9
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,B-DTM,10,1,0,0,1,2,8
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,B-DTL,12,6,0,1,5,3,9
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,B-IO,7,5,2,0,3,3,4
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,S-XC,8,0,0,0,0,3,5
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,S-DTM,10,1,0,0,1,3,7
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,S-DTL,4,0,0,0,0,1,3
20250101-W-United_Cup-RR-Iga_Swiatek-Karolina_Muchova,Karolina Muchova,S-IO,3,0,0,0,0,1,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,F-XC,21,8,5,2,1,15,6
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,F-DTM,7,0,0,0,0,5,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,F-DTL,7,3,3,0,0,5,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,F-IO,1,0,0,0,0,1,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,B-XC,20,8,3,2,3,11,9
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,B-DTM,8,2,0,2,0,6,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,B-DTL,5,5,3,2,0,5,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,B-IO,2,2,0,0,2,0,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,S-XC,1,1,0,1,0,1,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,S-DTM,1,0,0,0,0,0,1
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Linda Noskova,S-IO,1,0,0,0,0,1,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,F-XC,21,9,1,2,6,8,13
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,F-DTM,10,1,0,0,1,4,6
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,F-DTL,2,2,0,0,2,0,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,F-IO,7,3,3,0,0,6,1
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,B-XC,20,3,0,1,2,7,13
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,B-DTM,8,1,0,0,1,3,5
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,B-DTL,2,1,0,1,0,2,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,B-IO,1,1,1,0,0,1,0
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,S-XC,2,0,0,0,0,0,2
20250101-W-Brisbane-R32-Linda_Noskova-Anca_Alexia_Todoni,Anca Alexia Todoni,S-DTM,3,0,0,0,0,0,3
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,F-XC,72,15,3,4,8,29,43
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,F-DTM,31,2,0,0,2,9,22
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,F-DTL,13,7,1,0,6,4,9
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,F-IO,28,10,3,1,6,12,16
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,F-II,3,2,1,1,0,2,1
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,B-XC,63,19,2,5,12,26,37
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,B-DTM,29,4,0,1,3,13,16
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,B-DTL,1,0,0,0,0,1,0
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,B-IO,1,0,0,0,0,0,1
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,S-XC,9,0,0,0,0,4,5
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,S-DTM,4,0,0,0,0,0,4
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Ann Li,S-DTL,6,1,0,0,1,1,5
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,F-XC,62,9,1,5,3,37,25
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,F-DTM,41,2,0,0,2,28,13
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,F-DTL,18,6,1,2,3,10,8
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,F-IO,23,3,2,1,0,15,8
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,B-XC,35,3,1,2,0,18,17
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,B-DTM,31,3,1,0,2,22,9
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,B-DTL,15,4,0,0,4,8,7
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,B-IO,7,4,1,2,1,5,2
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,S-XC,11,0,0,0,0,6,5
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,S-DTM,10,0,0,0,0,6,4
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,S-DTL,2,0,0,0,0,1,1
20250101-W-Auckland-R16-Ann_Li-Katie_Volynets,Katie Volynets,S-IO,1,0,0,0,0,1,0
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,F-XC,25,10,0,2,8,12,13
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,F-DTM,57,2,0,1,1,26,31
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,F-DTL,6,3,1,2,0,4,2
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,F-IO,25,7,2,0,5,6,19
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,B-XC,19,7,1,2,4,6,13
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,B-DTM,28,0,0,0,0,13,15
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,B-DTL,4,1,0,0,1,1,3
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,S-XC,2,0,0,0,0,1,1
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,S-DTM,4,0,0,0,0,2,2
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Mai Hontama,S-IO,1,1,1,0,0,1,0
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,F-XC,36,9,4,1,4,22,14
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,F-DTM,42,6,0,1,5,21,21
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,F-DTL,14,6,1,3,2,10,4
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,F-IO,25,10,3,1,6,11,14
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,B-XC,13,7,1,1,5,5,8
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,B-DTM,39,4,0,2,2,21,18
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,B-DTL,6,1,0,1,0,2,4
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,B-IO,12,6,2,2,2,9,3
20241231-W-Auckland-R32-Mai_Hontama-Robin_Montgomery,Robin Montgomery,S-DTM,3,0,0,0,0,1,2
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,F-XC,40,8,4,2,2,21,19
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,F-DTM,29,3,0,2,1,20,9
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,F-DTL,8,5,2,0,3,4,4
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,F-IO,27,10,6,0,4,17,10
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,B-XC,29,9,3,2,4,18,11
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,B-DTM,24,5,0,0,5,11,13
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,B-DTL,11,9,4,2,3,7,4
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,B-IO,3,1,1,0,0,1,2
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,S-XC,3,0,0,0,0,1,2
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,S-DTM,6,0,0,0,0,3,3
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Madison Keys,S-DTL,1,0,0,0,0,1,0
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,F-XC,35,4,0,2,2,20,15
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,F-DTM,42,3,0,0,3,13,29
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,F-DTL,8,1,1,0,0,5,3
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,F-IO,19,5,0,1,4,7,12
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,B-XC,30,4,0,0,4,11,19
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,B-DTM,38,5,1,1,3,16,22
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,B-DTL,3,1,0,1,0,2,1
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,B-IO,5,1,0,0,1,1,4
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,S-XC,1,0,0,0,0,1,0
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,S-DTM,1,0,0,0,0,0,1
20241231-W-Auckland-R32-Madison_Keys-Lucia_Bronzetti,Lucia Bronzetti,S-DTL,1,0,0,0,0,1,0
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,F-XC,24,9,3,2,4,14,10
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,F-DTM,15,1,0,1,0,6,9
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,F-DTL,4,3,1,0,2,1,3
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,F-IO,11,5,3,1,1,8,3
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,B-XC,19,2,1,0,1,9,10
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,B-DTM,15,4,0,0,4,5,10
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,B-DTL,4,0,0,0,0,2,2
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,B-IO,3,2,1,0,1,2,1
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,S-XC,2,0,0,0,0,1,1
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,S-DTM,5,1,1,0,0,3,2
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Alycia Parks,S-IO,1,0,0,0,0,0,1
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,F-XC,24,9,0,4,5,13,11
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,F-DTM,10,0,0,0,0,8,2
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,F-DTL,10,5,1,0,4,3,7
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,F-IO,10,5,1,3,1,8,2
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,F-II,1,1,0,0,1,0,1
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,B-XC,14,6,1,4,1,10,4
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,B-DTM,19,4,1,0,3,7,12
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,B-DTL,9,7,3,2,2,6,3
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,B-IO,13,11,2,3,6,6,7
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,S-XC,3,1,0,1,0,1,2
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,S-DTM,1,1,0,0,1,0,1
20241231-W-Auckland-R32-Alycia_Parks-Amanda_Anisimova,Amanda Anisimova,S-IO,1,0,0,0,0,0,1
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,F-XC,16,7,4,1,2,12,4
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,F-DTM,6,0,0,0,0,4,2
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,F-DTL,4,2,2,0,0,4,0
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,F-IO,5,5,5,0,0,5,0
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,B-XC,15,6,5,0,1,12,3
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,B-DTM,7,1,0,0,1,4,3
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,B-DTL,1,1,1,0,0,1,0
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,B-IO,5,2,1,1,0,4,1
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Iga Swiatek,S-DTM,1,0,0,0,0,1,0
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,F-XC,15,5,0,0,5,4,11
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,F-DTM,10,2,0,0,2,3,7
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,F-DTL,1,1,1,0,0,1,0
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,F-IO,4,1,0,1,0,2,2
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,B-XC,10,3,0,0,3,2,8
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,B-DTM,7,1,0,1,0,2,5
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,B-DTL,2,1,1,0,0,1,1
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,B-IO,1,0,0,0,0,0,1
20241230-W-United_Cup-RR-Iga_Swiatek-Malene_Helgo,Malene Helgo,S-XC,1,0,0,0,0,0,1
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,F-XC,77,16,3,4,9,44,33
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,F-DTM,59,7,0,0,7,24,35
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,F-DTL,48,19,4,5,10,23,25
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,F-IO,35,10,3,2,5,19,16
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,F-II,5,1,0,1,0,5,0
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,B-XC,60,13,4,3,6,26,34
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,B-DTM,53,4,0,0,4,29,24
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,B-DTL,29,12,5,2,5,15,14
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,B-IO,13,1,1,0,0,5,8
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,S-XC,6,0,0,0,0,3,3
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,S-DTM,6,0,0,0,0,2,4
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,S-DTL,5,0,0,0,0,3,2
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Erika Andreeva,S-IO,1,0,0,0,0,1,0
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,F-XC,95,13,4,5,4,49,46
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,F-DTM,54,2,1,0,1,27,27
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,F-DTL,22,3,2,0,1,14,8
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,F-IO,28,8,2,1,5,16,12
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,F-II,1,1,0,0,1,0,1
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,B-XC,69,5,1,4,0,36,33
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,B-DTM,66,3,0,1,2,34,32
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,B-DTL,18,12,5,4,3,11,7
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,B-IO,13,5,1,1,3,7,6
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,S-XC,6,2,0,1,1,1,5
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,S-DTM,23,1,0,1,0,12,11
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,S-DTL,2,0,0,0,0,1,1
20241230-W-Auckland-R32-Erika_Andreeva-Katie_Volynets,Katie Volynets,S-IO,3,0,0,0,0,1,2
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,F-XC,24,8,1,4,3,17,7
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,F-DTM,7,1,0,0,1,6,1
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,F-DTL,9,3,2,0,1,7,2
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,F-IO,3,1,1,0,0,2,1
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,B-XC,16,6,2,3,1,9,7
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,B-DTM,9,1,0,1,0,6,3
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,B-DTL,5,1,0,1,0,4,1
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Jasmine Paolini,B-IO,2,1,0,0,1,1,1
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,F-XC,28,7,1,3,3,9,19
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,F-DTM,12,3,0,0,3,2,10
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,F-DTL,3,0,0,0,0,0,3
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,F-IO,2,0,0,0,0,0,2
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,B-XC,18,5,1,3,1,11,7
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,B-DTM,11,1,0,0,1,1,10
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,B-DTL,1,0,0,0,0,0,1
20241229-W-United_Cup-RR-Jasmine_Paolini-Belinda_Bencic,Belinda Bencic,B-IO,3,2,0,0,2,1,2
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,F-XC,48,18,5,3,10,21,27
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,F-DTM,11,1,0,0,1,3,8
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,F-DTL,10,3,1,2,0,5,5
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,F-IO,15,5,0,1,4,5,10
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,B-XC,13,5,2,1,2,8,5
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,B-DTM,26,3,0,2,1,12,14
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,B-DTL,4,3,2,1,0,3,1
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,B-IO,1,0,0,0,0,0,1
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,S-XC,3,2,0,0,2,0,3
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,S-DTM,2,0,0,0,0,0,2
20241228-W-United_Cup-RR-Olivia_Gadecki-Nadia_Podoroska,Olivia Gadecki,S-DTL,1,1,0,0,1,0,1
